"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"05.01.2022 18:00 - 05.01.2022 18:15","0","317"
"05.01.2022 18:15 - 05.01.2022 18:30","0","362"
"05.01.2022 18:30 - 05.01.2022 18:45","0","362"
"05.01.2022 18:45 - 05.01.2022 19:00","0","281"
"05.01.2022 19:00 - 05.01.2022 19:15","38","0"
"05.01.2022 19:15 - 05.01.2022 19:30","116","0"
"05.01.2022 19:30 - 05.01.2022 19:45","116","0"
"05.01.2022 19:45 - 05.01.2022 20:00","215","0"
"05.01.2022 20:00 - 05.01.2022 20:15","615","0"
"05.01.2022 20:15 - 05.01.2022 20:30","716","0"
"05.01.2022 20:30 - 05.01.2022 20:45","716","0"
"05.01.2022 20:45 - 05.01.2022 21:00","727","0"
"05.01.2022 21:00 - 05.01.2022 21:15","770","0"
"05.01.2022 21:15 - 05.01.2022 21:30","779","0"
"05.01.2022 21:30 - 05.01.2022 21:45","779","0"
"05.01.2022 21:45 - 05.01.2022 22:00","829","0"
"05.01.2022 22:00 - 05.01.2022 22:15","1017","0"
"05.01.2022 22:15 - 05.01.2022 22:30","1064","0"
"05.01.2022 22:30 - 05.01.2022 22:45","1065","0"
"05.01.2022 22:45 - 05.01.2022 23:00","1085","0"
"05.01.2022 23:00 - 05.01.2022 23:15","1160","0"
"05.01.2022 23:15 - 05.01.2022 23:30","1178","0"
"05.01.2022 23:30 - 05.01.2022 23:45","1177","0"
"05.01.2022 23:45 - 06.01.2022 00:00","1210","0"
"06.01.2022 00:00 - 06.01.2022 00:15","1330","0"
"06.01.2022 00:15 - 06.01.2022 00:30","1359","0"
"06.01.2022 00:30 - 06.01.2022 00:45","1359","0"
"06.01.2022 00:45 - 06.01.2022 01:00","1366","0"
"06.01.2022 01:00 - 06.01.2022 01:15","1394","0"
"06.01.2022 01:15 - 06.01.2022 01:30","1401","0"
"06.01.2022 01:30 - 06.01.2022 01:45","1401","0"
"06.01.2022 01:45 - 06.01.2022 02:00","1394","0"
"06.01.2022 02:00 - 06.01.2022 02:15","1372","0"
"06.01.2022 02:15 - 06.01.2022 02:30","1366","0"
"06.01.2022 02:30 - 06.01.2022 02:45","1366","0"
"06.01.2022 02:45 - 06.01.2022 03:00","1309","0"
"06.01.2022 03:00 - 06.01.2022 03:15","1090","0"
"06.01.2022 03:15 - 06.01.2022 03:30","1036","0"
"06.01.2022 03:30 - 06.01.2022 03:45","1036","0"
"06.01.2022 03:45 - 06.01.2022 04:00","937","0"
"06.01.2022 04:00 - 06.01.2022 04:15","539","0"
"06.01.2022 04:15 - 06.01.2022 04:30","440","0"
"06.01.2022 04:30 - 06.01.2022 04:45","440","0"
"06.01.2022 04:45 - 06.01.2022 05:00","340","0"
"06.01.2022 05:00 - 06.01.2022 05:15","0","60"
"06.01.2022 05:15 - 06.01.2022 05:30","0","161"
"06.01.2022 05:30 - 06.01.2022 05:45","0","161"
"06.01.2022 05:45 - 06.01.2022 06:00","0","259"
"06.01.2022 06:00 - 06.01.2022 06:15","0","653"
"06.01.2022 06:15 - 06.01.2022 06:30","0","752"
"06.01.2022 06:30 - 06.01.2022 06:45","0","752"
"06.01.2022 06:45 - 06.01.2022 07:00","0","791"
"06.01.2022 07:00 - 06.01.2022 07:15","0","938"
"06.01.2022 07:15 - 06.01.2022 07:30","0","973"
"06.01.2022 07:30 - 06.01.2022 07:45","0","973"
"06.01.2022 07:45 - 06.01.2022 08:00","0","990"
"06.01.2022 08:00 - 06.01.2022 08:15","0","1050"
"06.01.2022 08:15 - 06.01.2022 08:30","0","1063"
"06.01.2022 08:30 - 06.01.2022 08:45","0","1063"
"06.01.2022 08:45 - 06.01.2022 09:00","0","1067"
"06.01.2022 09:00 - 06.01.2022 09:15","0","1080"
"06.01.2022 09:15 - 06.01.2022 09:30","0","1084"
"06.01.2022 09:30 - 06.01.2022 09:45","0","1083"
"06.01.2022 09:45 - 06.01.2022 10:00","0","1104"
"06.01.2022 10:00 - 06.01.2022 10:15","0","1177"
"06.01.2022 10:15 - 06.01.2022 10:30","0","1194"
"06.01.2022 10:30 - 06.01.2022 10:45","0","1194"
"06.01.2022 10:45 - 06.01.2022 11:00","0","1214"
"06.01.2022 11:00 - 06.01.2022 11:15","0","1287"
"06.01.2022 11:15 - 06.01.2022 11:30","0","1304"
"06.01.2022 11:30 - 06.01.2022 11:45","0","1304"
"06.01.2022 11:45 - 06.01.2022 12:00","0","1322"
"06.01.2022 12:00 - 06.01.2022 12:15","0","1389"
"06.01.2022 12:15 - 06.01.2022 12:30","0","1404"
"06.01.2022 12:30 - 06.01.2022 12:45","0","1404"
"06.01.2022 12:45 - 06.01.2022 13:00","0","1314"
"06.01.2022 13:00 - 06.01.2022 13:15","0","957"
"06.01.2022 13:15 - 06.01.2022 13:30","0","868"
"06.01.2022 13:30 - 06.01.2022 13:45","0","868"
"06.01.2022 13:45 - 06.01.2022 14:00","0","889"
"06.01.2022 14:00 - 06.01.2022 14:15","0","967"
"06.01.2022 14:15 - 06.01.2022 14:30","0","985"
"06.01.2022 14:30 - 06.01.2022 14:45","0","985"
"06.01.2022 14:45 - 06.01.2022 15:00","0","897"
"06.01.2022 15:00 - 06.01.2022 15:15","0","545"
"06.01.2022 15:15 - 06.01.2022 15:30","0","458"
"06.01.2022 15:30 - 06.01.2022 15:45","0","458"
"06.01.2022 15:45 - 06.01.2022 16:00","0","421"
"06.01.2022 16:00 - 06.01.2022 16:15","0","283"
"06.01.2022 16:15 - 06.01.2022 16:30","0","251"
"06.01.2022 16:30 - 06.01.2022 16:45","0","251"
"06.01.2022 16:45 - 06.01.2022 17:00","0","296"
"06.01.2022 17:00 - 06.01.2022 17:15","0","469"
"06.01.2022 17:15 - 06.01.2022 17:30","0","510"
"06.01.2022 17:30 - 06.01.2022 17:45","0","510"
"06.01.2022 17:45 - 06.01.2022 18:00","0","610"
"06.01.2022 18:00 - 06.01.2022 18:15","0","1012"
"06.01.2022 18:15 - 06.01.2022 18:30","0","1112"
"06.01.2022 18:30 - 06.01.2022 18:45","0","1112"
"06.01.2022 18:45 - 06.01.2022 19:00","0","1100"
"06.01.2022 19:00 - 06.01.2022 19:15","0","1054"
"06.01.2022 19:15 - 06.01.2022 19:30","0","1043"
"06.01.2022 19:30 - 06.01.2022 19:45","0","1043"
"06.01.2022 19:45 - 06.01.2022 20:00","0","996"
"06.01.2022 20:00 - 06.01.2022 20:15","0","815"
"06.01.2022 20:15 - 06.01.2022 20:30","0","772"
"06.01.2022 20:30 - 06.01.2022 20:45","0","772"
"06.01.2022 20:45 - 06.01.2022 21:00","0","740"
"06.01.2022 21:00 - 06.01.2022 21:15","0","619"
"06.01.2022 21:15 - 06.01.2022 21:30","0","591"
"06.01.2022 21:30 - 06.01.2022 21:45","0","591"
"06.01.2022 21:45 - 06.01.2022 22:00","0","563"
"06.01.2022 22:00 - 06.01.2022 22:15","0","456"
"06.01.2022 22:15 - 06.01.2022 22:30","0","431"
"06.01.2022 22:30 - 06.01.2022 22:45","0","431"
"06.01.2022 22:45 - 06.01.2022 23:00","0","331"
"06.01.2022 23:00 - 06.01.2022 23:15","69","0"
"06.01.2022 23:15 - 06.01.2022 23:30","170","0"
"06.01.2022 23:30 - 06.01.2022 23:45","170","0"
"06.01.2022 23:45 - 07.01.2022 00:00","259","0"
"07.01.2022 00:00 - 07.01.2022 00:15","613","0"
"07.01.2022 00:15 - 07.01.2022 00:30","701","0"
"07.01.2022 00:30 - 07.01.2022 00:45","701","0"
"07.01.2022 00:45 - 07.01.2022 01:00","709","0"
"07.01.2022 01:00 - 07.01.2022 01:15","739","0"
"07.01.2022 01:15 - 07.01.2022 01:30","746","0"
"07.01.2022 01:30 - 07.01.2022 01:45","746","0"
"07.01.2022 01:45 - 07.01.2022 02:00","779","0"
"07.01.2022 02:00 - 07.01.2022 02:15","903","0"
"07.01.2022 02:15 - 07.01.2022 02:30","932","0"
"07.01.2022 02:30 - 07.01.2022 02:45","933","0"
"07.01.2022 02:45 - 07.01.2022 03:00","898","0"
"07.01.2022 03:00 - 07.01.2022 03:15","772","0"
"07.01.2022 03:15 - 07.01.2022 03:30","742","0"
"07.01.2022 03:30 - 07.01.2022 03:45","741","0"
"07.01.2022 03:45 - 07.01.2022 04:00","767","0"
"07.01.2022 04:00 - 07.01.2022 04:15","860","0"
"07.01.2022 04:15 - 07.01.2022 04:30","882","0"
"07.01.2022 04:30 - 07.01.2022 04:45","882","0"
"07.01.2022 04:45 - 07.01.2022 05:00","906","0"
"07.01.2022 05:00 - 07.01.2022 05:15","996","0"
"07.01.2022 05:15 - 07.01.2022 05:30","1016","0"
"07.01.2022 05:30 - 07.01.2022 05:45","1016","0"
"07.01.2022 05:45 - 07.01.2022 06:00","917","0"
"07.01.2022 06:00 - 07.01.2022 06:15","515","0"
"07.01.2022 06:15 - 07.01.2022 06:30","415","0"
"07.01.2022 06:30 - 07.01.2022 06:45","415","0"
"07.01.2022 06:45 - 07.01.2022 07:00","315","0"
"07.01.2022 07:00 - 07.01.2022 07:15","0","85"
"07.01.2022 07:15 - 07.01.2022 07:30","0","186"
"07.01.2022 07:30 - 07.01.2022 07:45","0","186"
"07.01.2022 07:45 - 07.01.2022 08:00","0","225"
"07.01.2022 08:00 - 07.01.2022 08:15","0","375"
"07.01.2022 08:15 - 07.01.2022 08:30","0","411"
"07.01.2022 08:30 - 07.01.2022 08:45","0","411"
"07.01.2022 08:45 - 07.01.2022 09:00","0","382"
"07.01.2022 09:00 - 07.01.2022 09:15","0","276"
"07.01.2022 09:15 - 07.01.2022 09:30","0","251"
"07.01.2022 09:30 - 07.01.2022 09:45","0","251"
"07.01.2022 09:45 - 07.01.2022 10:00","0","267"
"07.01.2022 10:00 - 07.01.2022 10:15","0","325"
"07.01.2022 10:15 - 07.01.2022 10:30","0","339"
"07.01.2022 10:30 - 07.01.2022 10:45","0","339"
"07.01.2022 10:45 - 07.01.2022 11:00","0","352"
"07.01.2022 11:00 - 07.01.2022 11:15","0","400"
"07.01.2022 11:15 - 07.01.2022 11:30","0","411"
"07.01.2022 11:30 - 07.01.2022 11:45","0","411"
"07.01.2022 11:45 - 07.01.2022 12:00","0","410"
"07.01.2022 12:00 - 07.01.2022 12:15","0","406"
"07.01.2022 12:15 - 07.01.2022 12:30","0","401"
"07.01.2022 12:30 - 07.01.2022 12:45","0","401"
"07.01.2022 12:45 - 07.01.2022 13:00","0","402"
"07.01.2022 13:00 - 07.01.2022 13:15","0","405"
"07.01.2022 13:15 - 07.01.2022 13:30","0","411"
"07.01.2022 13:30 - 07.01.2022 13:45","0","411"
"07.01.2022 13:45 - 07.01.2022 14:00","0","411"
"07.01.2022 14:00 - 07.01.2022 14:15","0","411"
"07.01.2022 14:15 - 07.01.2022 14:30","0","411"
"07.01.2022 14:30 - 07.01.2022 14:45","0","411"
"07.01.2022 14:45 - 07.01.2022 15:00","0","411"
"07.01.2022 15:00 - 07.01.2022 15:15","0","411"
"07.01.2022 15:15 - 07.01.2022 15:30","0","411"
"07.01.2022 15:30 - 07.01.2022 15:45","0","411"
"07.01.2022 15:45 - 07.01.2022 16:00","0","411"
"07.01.2022 16:00 - 07.01.2022 16:15","0","411"
"07.01.2022 16:15 - 07.01.2022 16:30","0","411"
"07.01.2022 16:30 - 07.01.2022 16:45","0","411"
"07.01.2022 16:45 - 07.01.2022 17:00","0","411"
"07.01.2022 17:00 - 07.01.2022 17:15","0","411"
"07.01.2022 17:15 - 07.01.2022 17:30","0","411"
"07.01.2022 17:30 - 07.01.2022 17:45","0","411"
"07.01.2022 17:45 - 07.01.2022 18:00","0","425"
"07.01.2022 18:00 - 07.01.2022 18:15","0","479"
"07.01.2022 18:15 - 07.01.2022 18:30","0","491"
"07.01.2022 18:30 - 07.01.2022 18:45","0","491"
"07.01.2022 18:45 - 07.01.2022 19:00","0","504"
"07.01.2022 19:00 - 07.01.2022 19:15","0","551"
"07.01.2022 19:15 - 07.01.2022 19:30","0","561"
"07.01.2022 19:30 - 07.01.2022 19:45","0","561"
"07.01.2022 19:45 - 07.01.2022 20:00","0","574"
"07.01.2022 20:00 - 07.01.2022 20:15","0","621"
"07.01.2022 20:15 - 07.01.2022 20:30","0","631"
"07.01.2022 20:30 - 07.01.2022 20:45","0","631"
"07.01.2022 20:45 - 07.01.2022 21:00","0","646"
"07.01.2022 21:00 - 07.01.2022 21:15","0","699"
"07.01.2022 21:15 - 07.01.2022 21:30","0","712"
"07.01.2022 21:30 - 07.01.2022 21:45","0","712"
"07.01.2022 21:45 - 07.01.2022 22:00","0","719"
"07.01.2022 22:00 - 07.01.2022 22:15","0","746"
"07.01.2022 22:15 - 07.01.2022 22:30","0","752"
"07.01.2022 22:30 - 07.01.2022 22:45","0","752"
"07.01.2022 22:45 - 07.01.2022 23:00","0","755"
"07.01.2022 23:00 - 07.01.2022 23:15","0","769"
"07.01.2022 23:15 - 07.01.2022 23:30","0","772"
"07.01.2022 23:30 - 07.01.2022 23:45","0","772"
"07.01.2022 23:45 - 08.01.2022 00:00","0","747"
"08.01.2022 00:00 - 08.01.2022 00:15","0","653"
"08.01.2022 00:15 - 08.01.2022 00:30","0","632"
"08.01.2022 00:30 - 08.01.2022 00:45","0","631"
"08.01.2022 00:45 - 08.01.2022 01:00","0","640"
"08.01.2022 01:00 - 08.01.2022 01:15","0","674"
"08.01.2022 01:15 - 08.01.2022 01:30","0","682"
"08.01.2022 01:30 - 08.01.2022 01:45","0","681"
"08.01.2022 01:45 - 08.01.2022 02:00","0","689"
"08.01.2022 02:00 - 08.01.2022 02:15","0","716"
"08.01.2022 02:15 - 08.01.2022 02:30","0","722"
"08.01.2022 02:30 - 08.01.2022 02:45","0","722"
"08.01.2022 02:45 - 08.01.2022 03:00","0","733"
"08.01.2022 03:00 - 08.01.2022 03:15","0","773"
"08.01.2022 03:15 - 08.01.2022 03:30","0","782"
"08.01.2022 03:30 - 08.01.2022 03:45","0","782"
"08.01.2022 03:45 - 08.01.2022 04:00","0","792"
"08.01.2022 04:00 - 08.01.2022 04:15","0","825"
"08.01.2022 04:15 - 08.01.2022 04:30","0","832"
"08.01.2022 04:30 - 08.01.2022 04:45","0","833"
"08.01.2022 04:45 - 08.01.2022 05:00","0","832"
"08.01.2022 05:00 - 08.01.2022 05:15","0","832"
"08.01.2022 05:15 - 08.01.2022 05:30","0","832"
"08.01.2022 05:30 - 08.01.2022 05:45","0","833"
"08.01.2022 05:45 - 08.01.2022 06:00","0","821"
"08.01.2022 06:00 - 08.01.2022 06:15","0","781"
"08.01.2022 06:15 - 08.01.2022 06:30","0","772"
"08.01.2022 06:30 - 08.01.2022 06:45","0","772"
"08.01.2022 06:45 - 08.01.2022 07:00","0","773"
"08.01.2022 07:00 - 08.01.2022 07:15","0","776"
"08.01.2022 07:15 - 08.01.2022 07:30","0","782"
"08.01.2022 07:30 - 08.01.2022 07:45","0","782"
"08.01.2022 07:45 - 08.01.2022 08:00","0","777"
"08.01.2022 08:00 - 08.01.2022 08:15","0","757"
"08.01.2022 08:15 - 08.01.2022 08:30","0","752"
"08.01.2022 08:30 - 08.01.2022 08:45","0","752"
"08.01.2022 08:45 - 08.01.2022 09:00","0","748"
"08.01.2022 09:00 - 08.01.2022 09:15","0","735"
"08.01.2022 09:15 - 08.01.2022 09:30","0","732"
"08.01.2022 09:30 - 08.01.2022 09:45","0","732"
"08.01.2022 09:45 - 08.01.2022 10:00","0","732"
"08.01.2022 10:00 - 08.01.2022 10:15","0","732"
"08.01.2022 10:15 - 08.01.2022 10:30","0","732"
"08.01.2022 10:30 - 08.01.2022 10:45","0","732"
"08.01.2022 10:45 - 08.01.2022 11:00","0","732"
"08.01.2022 11:00 - 08.01.2022 11:15","0","732"
"08.01.2022 11:15 - 08.01.2022 11:30","0","732"
"08.01.2022 11:30 - 08.01.2022 11:45","0","732"
"08.01.2022 11:45 - 08.01.2022 12:00","0","712"
"08.01.2022 12:00 - 08.01.2022 12:15","0","638"
"08.01.2022 12:15 - 08.01.2022 12:30","0","621"
"08.01.2022 12:30 - 08.01.2022 12:45","0","621"
"08.01.2022 12:45 - 08.01.2022 13:00","0","609"
"08.01.2022 13:00 - 08.01.2022 13:15","0","562"
"08.01.2022 13:15 - 08.01.2022 13:30","0","551"
"08.01.2022 13:30 - 08.01.2022 13:45","0","551"
"08.01.2022 13:45 - 08.01.2022 14:00","0","540"
"08.01.2022 14:00 - 08.01.2022 14:15","0","500"
"08.01.2022 14:15 - 08.01.2022 14:30","0","491"
"08.01.2022 14:30 - 08.01.2022 14:45","0","491"
"08.01.2022 14:45 - 08.01.2022 15:00","0","508"
"08.01.2022 15:00 - 08.01.2022 15:15","0","567"
"08.01.2022 15:15 - 08.01.2022 15:30","0","581"
"08.01.2022 15:30 - 08.01.2022 15:45","0","581"
"08.01.2022 15:45 - 08.01.2022 16:00","0","577"
"08.01.2022 16:00 - 08.01.2022 16:15","0","564"
"08.01.2022 16:15 - 08.01.2022 16:30","0","561"
"08.01.2022 16:30 - 08.01.2022 16:45","0","561"
"08.01.2022 16:45 - 08.01.2022 17:00","0","534"
"08.01.2022 17:00 - 08.01.2022 17:15","0","435"
"08.01.2022 17:15 - 08.01.2022 17:30","0","411"
"08.01.2022 17:30 - 08.01.2022 17:45","0","411"
"08.01.2022 17:45 - 08.01.2022 18:00","0","351"
"08.01.2022 18:00 - 08.01.2022 18:15","0","122"
"08.01.2022 18:15 - 08.01.2022 18:30","0","66"
"08.01.2022 18:30 - 08.01.2022 18:45","0","67"
"08.01.2022 18:45 - 08.01.2022 19:00","33","0"
"08.01.2022 19:00 - 08.01.2022 19:15","433","0"
"08.01.2022 19:15 - 08.01.2022 19:30","534","0"
"08.01.2022 19:30 - 08.01.2022 19:45","533","0"
"08.01.2022 19:45 - 08.01.2022 20:00","633","0"
"08.01.2022 20:00 - 08.01.2022 20:15","1035","0"
"08.01.2022 20:15 - 08.01.2022 20:30","1135","0"
"08.01.2022 20:30 - 08.01.2022 20:45","1135","0"
"08.01.2022 20:45 - 08.01.2022 21:00","1132","0"
"08.01.2022 21:00 - 08.01.2022 21:15","1123","0"
"08.01.2022 21:15 - 08.01.2022 21:30","1117","0"
"08.01.2022 21:30 - 08.01.2022 21:45","1116","0"
"08.01.2022 21:45 - 08.01.2022 22:00","1121","0"
"08.01.2022 22:00 - 08.01.2022 22:15","1129","0"
"08.01.2022 22:15 - 08.01.2022 22:30","1136","0"
"08.01.2022 22:30 - 08.01.2022 22:45","1135","0"
"08.01.2022 22:45 - 08.01.2022 23:00","1136","0"
"08.01.2022 23:00 - 08.01.2022 23:15","1136","0"
"08.01.2022 23:15 - 08.01.2022 23:30","1135","0"
"08.01.2022 23:30 - 08.01.2022 23:45","1136","0"
"08.01.2022 23:45 - 09.01.2022 00:00","1116","0"
"09.01.2022 00:00 - 09.01.2022 00:15","1046","0"
"09.01.2022 00:15 - 09.01.2022 00:30","1029","0"
"09.01.2022 00:30 - 09.01.2022 00:45","1029","0"
"09.01.2022 00:45 - 09.01.2022 01:00","1030","0"
"09.01.2022 01:00 - 09.01.2022 01:15","1029","0"
"09.01.2022 01:15 - 09.01.2022 01:30","1030","0"
"09.01.2022 01:30 - 09.01.2022 01:45","1029","0"
"09.01.2022 01:45 - 09.01.2022 02:00","1037","0"
"09.01.2022 02:00 - 09.01.2022 02:15","1061","0"
"09.01.2022 02:15 - 09.01.2022 02:30","1067","0"
"09.01.2022 02:30 - 09.01.2022 02:45","1068","0"
"09.01.2022 02:45 - 09.01.2022 03:00","1090","0"
"09.01.2022 03:00 - 09.01.2022 03:15","1174","0"
"09.01.2022 03:15 - 09.01.2022 03:30","1194","0"
"09.01.2022 03:30 - 09.01.2022 03:45","1194","0"
"09.01.2022 03:45 - 09.01.2022 04:00","1219","0"
"09.01.2022 04:00 - 09.01.2022 04:15","1316","0"
"09.01.2022 04:15 - 09.01.2022 04:30","1339","0"
"09.01.2022 04:30 - 09.01.2022 04:45","1339","0"
"09.01.2022 04:45 - 09.01.2022 05:00","1350","0"
"09.01.2022 05:00 - 09.01.2022 05:15","1391","0"
"09.01.2022 05:15 - 09.01.2022 05:30","1401","0"
"09.01.2022 05:30 - 09.01.2022 05:45","1402","0"
"09.01.2022 05:45 - 09.01.2022 06:00","1401","0"
"09.01.2022 06:00 - 09.01.2022 06:15","1400","0"
"09.01.2022 06:15 - 09.01.2022 06:30","1400","0"
"09.01.2022 06:30 - 09.01.2022 06:45","1400","0"
"09.01.2022 06:45 - 09.01.2022 07:00","1400","0"
"09.01.2022 07:00 - 09.01.2022 07:15","1400","0"
"09.01.2022 07:15 - 09.01.2022 07:30","1402","0"
"09.01.2022 07:30 - 09.01.2022 07:45","1401","0"
"09.01.2022 07:45 - 09.01.2022 08:00","1386","0"
"09.01.2022 08:00 - 09.01.2022 08:15","1326","0"
"09.01.2022 08:15 - 09.01.2022 08:30","1312","0"
"09.01.2022 08:30 - 09.01.2022 08:45","1312","0"
"09.01.2022 08:45 - 09.01.2022 09:00","1244","0"
"09.01.2022 09:00 - 09.01.2022 09:15","979","0"
"09.01.2022 09:15 - 09.01.2022 09:30","913","0"
"09.01.2022 09:30 - 09.01.2022 09:45","913","0"
"09.01.2022 09:45 - 09.01.2022 10:00","813","0"
"09.01.2022 10:00 - 09.01.2022 10:15","412","0"
"09.01.2022 10:15 - 09.01.2022 10:30","312","0"
"09.01.2022 10:30 - 09.01.2022 10:45","312","0"
"09.01.2022 10:45 - 09.01.2022 11:00","212","0"
"09.01.2022 11:00 - 09.01.2022 11:15","0","189"
"09.01.2022 11:15 - 09.01.2022 11:30","0","289"
"09.01.2022 11:30 - 09.01.2022 11:45","0","289"
"09.01.2022 11:45 - 09.01.2022 12:00","0","389"
"09.01.2022 12:00 - 09.01.2022 12:15","0","790"
"09.01.2022 12:15 - 09.01.2022 12:30","0","891"
"09.01.2022 12:30 - 09.01.2022 12:45","0","891"
"09.01.2022 12:45 - 09.01.2022 13:00","0","908"
"09.01.2022 13:00 - 09.01.2022 13:15","0","969"
"09.01.2022 13:15 - 09.01.2022 13:30","0","983"
"09.01.2022 13:30 - 09.01.2022 13:45","0","983"
"09.01.2022 13:45 - 09.01.2022 14:00","0","976"
"09.01.2022 14:00 - 09.01.2022 14:15","0","949"
"09.01.2022 14:15 - 09.01.2022 14:30","0","943"
"09.01.2022 14:30 - 09.01.2022 14:45","0","943"
"09.01.2022 14:45 - 09.01.2022 15:00","0","960"
"09.01.2022 15:00 - 09.01.2022 15:15","0","1020"
"09.01.2022 15:15 - 09.01.2022 15:30","0","1033"
"09.01.2022 15:30 - 09.01.2022 15:45","0","1033"
"09.01.2022 15:45 - 09.01.2022 16:00","0","1044"
"09.01.2022 16:00 - 09.01.2022 16:15","0","1084"
"09.01.2022 16:15 - 09.01.2022 16:30","0","1093"
"09.01.2022 16:30 - 09.01.2022 16:45","0","1093"
"09.01.2022 16:45 - 09.01.2022 17:00","0","1110"
"09.01.2022 17:00 - 09.01.2022 17:15","0","1170"
"09.01.2022 17:15 - 09.01.2022 17:30","0","1184"
"09.01.2022 17:30 - 09.01.2022 17:45","0","1184"
"09.01.2022 17:45 - 09.01.2022 18:00","0","1198"
"09.01.2022 18:00 - 09.01.2022 18:15","0","1252"
"09.01.2022 18:15 - 09.01.2022 18:30","0","1264"
"09.01.2022 18:30 - 09.01.2022 18:45","0","1264"
"09.01.2022 18:45 - 09.01.2022 19:00","0","1271"
"09.01.2022 19:00 - 09.01.2022 19:15","0","1298"
"09.01.2022 19:15 - 09.01.2022 19:30","0","1304"
"09.01.2022 19:30 - 09.01.2022 19:45","0","1304"
"09.01.2022 19:45 - 09.01.2022 20:00","0","1322"
"09.01.2022 20:00 - 09.01.2022 20:15","0","1389"
"09.01.2022 20:15 - 09.01.2022 20:30","0","1404"
"09.01.2022 20:30 - 09.01.2022 20:45","0","1404"
"09.01.2022 20:45 - 09.01.2022 21:00","0","1404"
"09.01.2022 21:00 - 09.01.2022 21:15","0","1404"
"09.01.2022 21:15 - 09.01.2022 21:30","0","1404"
"09.01.2022 21:30 - 09.01.2022 21:45","0","1404"
"09.01.2022 21:45 - 09.01.2022 22:00","0","1404"
"09.01.2022 22:00 - 09.01.2022 22:15","0","1404"
"09.01.2022 22:15 - 09.01.2022 22:30","0","1404"
"09.01.2022 22:30 - 09.01.2022 22:45","0","1404"
"09.01.2022 22:45 - 09.01.2022 23:00","0","1404"
"09.01.2022 23:00 - 09.01.2022 23:15","0","1404"
"09.01.2022 23:15 - 09.01.2022 23:30","0","1404"
"09.01.2022 23:30 - 09.01.2022 23:45","0","1404"
"09.01.2022 23:45 - 10.01.2022 00:00","0","1404"
"10.01.2022 00:00 - 10.01.2022 00:15","0","1404"
"10.01.2022 00:15 - 10.01.2022 00:30","0","1404"
"10.01.2022 00:30 - 10.01.2022 00:45","0","1404"
"10.01.2022 00:45 - 10.01.2022 01:00","0","1404"
"10.01.2022 01:00 - 10.01.2022 01:15","0","1404"
"10.01.2022 01:15 - 10.01.2022 01:30","0","1404"
"10.01.2022 01:30 - 10.01.2022 01:45","0","1404"
"10.01.2022 01:45 - 10.01.2022 02:00","0","1404"
"10.01.2022 02:00 - 10.01.2022 02:15","0","1404"
"10.01.2022 02:15 - 10.01.2022 02:30","0","1404"
"10.01.2022 02:30 - 10.01.2022 02:45","0","1404"
"10.01.2022 02:45 - 10.01.2022 03:00","0","1404"
"10.01.2022 03:00 - 10.01.2022 03:15","0","1404"
"10.01.2022 03:15 - 10.01.2022 03:30","0","1404"
"10.01.2022 03:30 - 10.01.2022 03:45","0","1404"
"10.01.2022 03:45 - 10.01.2022 04:00","0","1404"
"10.01.2022 04:00 - 10.01.2022 04:15","0","1404"
"10.01.2022 04:15 - 10.01.2022 04:30","0","1404"
"10.01.2022 04:30 - 10.01.2022 04:45","0","1404"
"10.01.2022 04:45 - 10.01.2022 05:00","0","1404"
"10.01.2022 05:00 - 10.01.2022 05:15","0","1404"
"10.01.2022 05:15 - 10.01.2022 05:30","0","1404"
"10.01.2022 05:30 - 10.01.2022 05:45","0","1404"
"10.01.2022 05:45 - 10.01.2022 06:00","0","1404"
"10.01.2022 06:00 - 10.01.2022 06:15","0","1404"
"10.01.2022 06:15 - 10.01.2022 06:30","0","1404"
"10.01.2022 06:30 - 10.01.2022 06:45","0","1404"
"10.01.2022 06:45 - 10.01.2022 07:00","0","1404"
"10.01.2022 07:00 - 10.01.2022 07:15","0","1404"
"10.01.2022 07:15 - 10.01.2022 07:30","0","1404"
"10.01.2022 07:30 - 10.01.2022 07:45","0","1404"
"10.01.2022 07:45 - 10.01.2022 08:00","0","1404"
"10.01.2022 08:00 - 10.01.2022 08:15","0","1404"
"10.01.2022 08:15 - 10.01.2022 08:30","0","1404"
"10.01.2022 08:30 - 10.01.2022 08:45","0","1404"
"10.01.2022 08:45 - 10.01.2022 09:00","0","1404"
"10.01.2022 09:00 - 10.01.2022 09:15","0","1404"
"10.01.2022 09:15 - 10.01.2022 09:30","0","1404"
"10.01.2022 09:30 - 10.01.2022 09:45","0","1404"
"10.01.2022 09:45 - 10.01.2022 10:00","0","1404"
"10.01.2022 10:00 - 10.01.2022 10:15","0","1404"
"10.01.2022 10:15 - 10.01.2022 10:30","0","1404"
"10.01.2022 10:30 - 10.01.2022 10:45","0","1404"
"10.01.2022 10:45 - 10.01.2022 11:00","0","1404"
"10.01.2022 11:00 - 10.01.2022 11:15","0","1404"
"10.01.2022 11:15 - 10.01.2022 11:30","0","1404"
"10.01.2022 11:30 - 10.01.2022 11:45","0","1404"
"10.01.2022 11:45 - 10.01.2022 12:00","0","1404"
"10.01.2022 12:00 - 10.01.2022 12:15","0","1404"
"10.01.2022 12:15 - 10.01.2022 12:30","0","1404"
