"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"05.01.2023 17:15 - 05.01.2023 17:30","0","19"
"05.01.2023 17:30 - 05.01.2023 17:45","0","19"
"05.01.2023 17:45 - 05.01.2023 18:00","0","100"
"05.01.2023 18:00 - 05.01.2023 18:15","0","420"
"05.01.2023 18:15 - 05.01.2023 18:30","0","498"
"05.01.2023 18:30 - 05.01.2023 18:45","0","498"
"05.01.2023 18:45 - 05.01.2023 19:00","0","587"
"05.01.2023 19:00 - 05.01.2023 19:15","0","938"
"05.01.2023 19:15 - 05.01.2023 19:30","0","1025"
"05.01.2023 19:30 - 05.01.2023 19:45","0","1025"
"05.01.2023 19:45 - 05.01.2023 20:00","0","950"
"05.01.2023 20:00 - 05.01.2023 20:15","0","661"
"05.01.2023 20:15 - 05.01.2023 20:30","0","589"
"05.01.2023 20:30 - 05.01.2023 20:45","0","589"
"05.01.2023 20:45 - 05.01.2023 21:00","0","557"
"05.01.2023 21:00 - 05.01.2023 21:15","0","439"
"05.01.2023 21:15 - 05.01.2023 21:30","0","411"
"05.01.2023 21:30 - 05.01.2023 21:45","0","411"
"05.01.2023 21:45 - 05.01.2023 22:00","0","372"
"05.01.2023 22:00 - 05.01.2023 22:15","0","223"
"05.01.2023 22:15 - 05.01.2023 22:30","0","188"
"05.01.2023 22:30 - 05.01.2023 22:45","0","188"
"05.01.2023 22:45 - 05.01.2023 23:00","0","139"
"05.01.2023 23:00 - 05.01.2023 23:15","50","0"
"05.01.2023 23:15 - 05.01.2023 23:30","95","0"
"05.01.2023 23:30 - 05.01.2023 23:45","95","0"
"05.01.2023 23:45 - 06.01.2023 00:00","75","0"
"06.01.2023 00:00 - 06.01.2023 00:15","2","0"
"06.01.2023 00:15 - 06.01.2023 00:30","0","16"
"06.01.2023 00:30 - 06.01.2023 00:45","0","16"
"06.01.2023 00:45 - 06.01.2023 01:00","16","0"
"06.01.2023 01:00 - 06.01.2023 01:15","138","0"
"06.01.2023 01:15 - 06.01.2023 01:30","166","0"
"06.01.2023 01:30 - 06.01.2023 01:45","166","0"
"06.01.2023 01:45 - 06.01.2023 02:00","129","0"
"06.01.2023 02:00 - 06.01.2023 02:15","0","11"
"06.01.2023 02:15 - 06.01.2023 02:30","0","45"
"06.01.2023 02:30 - 06.01.2023 02:45","0","45"
"06.01.2023 02:45 - 06.01.2023 03:00","8","0"
"06.01.2023 03:00 - 06.01.2023 03:15","215","0"
"06.01.2023 03:15 - 06.01.2023 03:30","264","0"
"06.01.2023 03:30 - 06.01.2023 03:45","264","0"
"06.01.2023 03:45 - 06.01.2023 04:00","254","0"
"06.01.2023 04:00 - 06.01.2023 04:15","215","0"
"06.01.2023 04:15 - 06.01.2023 04:30","206","0"
"06.01.2023 04:30 - 06.01.2023 04:45","206","0"
"06.01.2023 04:45 - 06.01.2023 05:00","275","0"
"06.01.2023 05:00 - 06.01.2023 05:15","547","0"
"06.01.2023 05:15 - 06.01.2023 05:30","614","0"
"06.01.2023 05:30 - 06.01.2023 05:45","614","0"
"06.01.2023 05:45 - 06.01.2023 06:00","599","0"
"06.01.2023 06:00 - 06.01.2023 06:15","544","0"
"06.01.2023 06:15 - 06.01.2023 06:30","532","0"
"06.01.2023 06:30 - 06.01.2023 06:45","532","0"
"06.01.2023 06:45 - 06.01.2023 07:00","511","0"
"06.01.2023 07:00 - 06.01.2023 07:15","432","0"
"06.01.2023 07:15 - 06.01.2023 07:30","414","0"
"06.01.2023 07:30 - 06.01.2023 07:45","414","0"
"06.01.2023 07:45 - 06.01.2023 08:00","328","0"
"06.01.2023 08:00 - 06.01.2023 08:15","0","14"
"06.01.2023 08:15 - 06.01.2023 08:30","0","99"
"06.01.2023 08:30 - 06.01.2023 08:45","0","98"
"06.01.2023 08:45 - 06.01.2023 09:00","0","21"
"06.01.2023 09:00 - 06.01.2023 09:15","285","0"
"06.01.2023 09:15 - 06.01.2023 09:30","360","0"
"06.01.2023 09:30 - 06.01.2023 09:45","360","0"
"06.01.2023 09:45 - 06.01.2023 10:00","452","0"
"06.01.2023 10:00 - 06.01.2023 10:15","825","0"
"06.01.2023 10:15 - 06.01.2023 10:30","919","0"
"06.01.2023 10:30 - 06.01.2023 10:45","919","0"
"06.01.2023 10:45 - 06.01.2023 11:00","910","0"
"06.01.2023 11:00 - 06.01.2023 11:15","877","0"
"06.01.2023 11:15 - 06.01.2023 11:30","869","0"
"06.01.2023 11:30 - 06.01.2023 11:45","869","0"
"06.01.2023 11:45 - 06.01.2023 12:00","830","0"
"06.01.2023 12:00 - 06.01.2023 12:15","683","0"
"06.01.2023 12:15 - 06.01.2023 12:30","649","0"
"06.01.2023 12:30 - 06.01.2023 12:45","649","0"
"06.01.2023 12:45 - 06.01.2023 13:00","733","0"
"06.01.2023 13:00 - 06.01.2023 13:15","1067","0"
"06.01.2023 13:15 - 06.01.2023 13:30","1149","0"
"06.01.2023 13:30 - 06.01.2023 13:45","1150","0"
"06.01.2023 13:45 - 06.01.2023 14:00","1049","0"
"06.01.2023 14:00 - 06.01.2023 14:15","649","0"
"06.01.2023 14:15 - 06.01.2023 14:30","549","0"
"06.01.2023 14:30 - 06.01.2023 14:45","549","0"
"06.01.2023 14:45 - 06.01.2023 15:00","449","0"
"06.01.2023 15:00 - 06.01.2023 15:15","50","0"
"06.01.2023 15:15 - 06.01.2023 15:30","0","51"
"06.01.2023 15:30 - 06.01.2023 15:45","0","51"
"06.01.2023 15:45 - 06.01.2023 16:00","0","151"
"06.01.2023 16:00 - 06.01.2023 16:15","0","552"
"06.01.2023 16:15 - 06.01.2023 16:30","0","652"
"06.01.2023 16:30 - 06.01.2023 16:45","0","652"
"06.01.2023 16:45 - 06.01.2023 17:00","0","676"
"06.01.2023 17:00 - 06.01.2023 17:15","0","762"
"06.01.2023 17:15 - 06.01.2023 17:30","0","783"
"06.01.2023 17:30 - 06.01.2023 17:45","0","783"
"06.01.2023 17:45 - 06.01.2023 18:00","0","784"
"06.01.2023 18:00 - 06.01.2023 18:15","0","791"
"06.01.2023 18:15 - 06.01.2023 18:30","0","793"
"06.01.2023 18:30 - 06.01.2023 18:45","0","793"
"06.01.2023 18:45 - 06.01.2023 19:00","0","795"
"06.01.2023 19:00 - 06.01.2023 19:15","0","802"
"06.01.2023 19:15 - 06.01.2023 19:30","0","803"
"06.01.2023 19:30 - 06.01.2023 19:45","0","803"
"06.01.2023 19:45 - 06.01.2023 20:00","0","805"
"06.01.2023 20:00 - 06.01.2023 20:15","0","812"
"06.01.2023 20:15 - 06.01.2023 20:30","0","813"
"06.01.2023 20:30 - 06.01.2023 20:45","0","813"
"06.01.2023 20:45 - 06.01.2023 21:00","0","759"
"06.01.2023 21:00 - 06.01.2023 21:15","0","554"
"06.01.2023 21:15 - 06.01.2023 21:30","0","505"
"06.01.2023 21:30 - 06.01.2023 21:45","0","505"
"06.01.2023 21:45 - 06.01.2023 22:00","0","505"
"06.01.2023 22:00 - 06.01.2023 22:15","0","505"
"06.01.2023 22:15 - 06.01.2023 22:30","0","505"
"06.01.2023 22:30 - 06.01.2023 22:45","0","505"
"06.01.2023 22:45 - 06.01.2023 23:00","0","419"
"06.01.2023 23:00 - 06.01.2023 23:15","0","82"
"06.01.2023 23:15 - 06.01.2023 23:30","0","0"
"06.01.2023 23:30 - 06.01.2023 23:45","0","0"
"06.01.2023 23:45 - 07.01.2023 00:00","97","0"
"07.01.2023 00:00 - 07.01.2023 00:15","493","0"
"07.01.2023 00:15 - 07.01.2023 00:30","591","0"
"07.01.2023 00:30 - 07.01.2023 00:45","592","0"
"07.01.2023 00:45 - 07.01.2023 01:00","603","0"
"07.01.2023 01:00 - 07.01.2023 01:15","642","0"
"07.01.2023 01:15 - 07.01.2023 01:30","652","0"
"07.01.2023 01:30 - 07.01.2023 01:45","652","0"
"07.01.2023 01:45 - 07.01.2023 02:00","591","0"
"07.01.2023 02:00 - 07.01.2023 02:15","355","0"
"07.01.2023 02:15 - 07.01.2023 02:30","298","0"
"07.01.2023 02:30 - 07.01.2023 02:45","298","0"
"07.01.2023 02:45 - 07.01.2023 03:00","247","0"
"07.01.2023 03:00 - 07.01.2023 03:15","53","0"
"07.01.2023 03:15 - 07.01.2023 03:30","6","0"
"07.01.2023 03:30 - 07.01.2023 03:45","6","0"
"07.01.2023 03:45 - 07.01.2023 04:00","20","0"
"07.01.2023 04:00 - 07.01.2023 04:15","67","0"
"07.01.2023 04:15 - 07.01.2023 04:30","78","0"
"07.01.2023 04:30 - 07.01.2023 04:45","77","0"
"07.01.2023 04:45 - 07.01.2023 05:00","123","0"
"07.01.2023 05:00 - 07.01.2023 05:15","295","0"
"07.01.2023 05:15 - 07.01.2023 05:30","336","0"
"07.01.2023 05:30 - 07.01.2023 05:45","336","0"
"07.01.2023 05:45 - 07.01.2023 06:00","350","0"
"07.01.2023 06:00 - 07.01.2023 06:15","399","0"
"07.01.2023 06:15 - 07.01.2023 06:30","411","0"
"07.01.2023 06:30 - 07.01.2023 06:45","411","0"
"07.01.2023 06:45 - 07.01.2023 07:00","311","0"
"07.01.2023 07:00 - 07.01.2023 07:15","0","87"
"07.01.2023 07:15 - 07.01.2023 07:30","0","188"
"07.01.2023 07:30 - 07.01.2023 07:45","0","188"
"07.01.2023 07:45 - 07.01.2023 08:00","0","209"
"07.01.2023 08:00 - 07.01.2023 08:15","0","290"
"07.01.2023 08:15 - 07.01.2023 08:30","0","309"
"07.01.2023 08:30 - 07.01.2023 08:45","0","310"
"07.01.2023 08:45 - 07.01.2023 09:00","0","210"
"07.01.2023 09:00 - 07.01.2023 09:15","190","0"
"07.01.2023 09:15 - 07.01.2023 09:30","290","0"
"07.01.2023 09:30 - 07.01.2023 09:45","290","0"
"07.01.2023 09:45 - 07.01.2023 10:00","371","0"
"07.01.2023 10:00 - 07.01.2023 10:15","687","0"
"07.01.2023 10:15 - 07.01.2023 10:30","765","0"
"07.01.2023 10:30 - 07.01.2023 10:45","765","0"
"07.01.2023 10:45 - 07.01.2023 11:00","803","0"
"07.01.2023 11:00 - 07.01.2023 11:15","945","0"
"07.01.2023 11:15 - 07.01.2023 11:30","979","0"
"07.01.2023 11:30 - 07.01.2023 11:45","978","0"
"07.01.2023 11:45 - 07.01.2023 12:00","979","0"
"07.01.2023 12:00 - 07.01.2023 12:15","978","0"
"07.01.2023 12:15 - 07.01.2023 12:30","978","0"
"07.01.2023 12:30 - 07.01.2023 12:45","979","0"
"07.01.2023 12:45 - 07.01.2023 13:00","979","0"
"07.01.2023 13:00 - 07.01.2023 13:15","979","0"
"07.01.2023 13:15 - 07.01.2023 13:30","978","0"
"07.01.2023 13:30 - 07.01.2023 13:45","978","0"
"07.01.2023 13:45 - 07.01.2023 14:00","981","0"
"07.01.2023 14:00 - 07.01.2023 14:15","987","0"
"07.01.2023 14:15 - 07.01.2023 14:30","989","0"
"07.01.2023 14:30 - 07.01.2023 14:45","988","0"
"07.01.2023 14:45 - 07.01.2023 15:00","993","0"
"07.01.2023 15:00 - 07.01.2023 15:15","1005","0"
"07.01.2023 15:15 - 07.01.2023 15:30","1007","0"
"07.01.2023 15:30 - 07.01.2023 15:45","1008","0"
"07.01.2023 15:45 - 07.01.2023 16:00","1003","0"
"07.01.2023 16:00 - 07.01.2023 16:15","992","0"
"07.01.2023 16:15 - 07.01.2023 16:30","988","0"
"07.01.2023 16:30 - 07.01.2023 16:45","989","0"
"07.01.2023 16:45 - 07.01.2023 17:00","1013","0"
"07.01.2023 17:00 - 07.01.2023 17:15","1104","0"
"07.01.2023 17:15 - 07.01.2023 17:30","1124","0"
"07.01.2023 17:30 - 07.01.2023 17:45","1125","0"
"07.01.2023 17:45 - 07.01.2023 18:00","1101","0"
"07.01.2023 18:00 - 07.01.2023 18:15","1013","0"
"07.01.2023 18:15 - 07.01.2023 18:30","994","0"
"07.01.2023 18:30 - 07.01.2023 18:45","993","0"
"07.01.2023 18:45 - 07.01.2023 19:00","1031","0"
"07.01.2023 19:00 - 07.01.2023 19:15","1177","0"
"07.01.2023 19:15 - 07.01.2023 19:30","1211","0"
"07.01.2023 19:30 - 07.01.2023 19:45","1211","0"
"07.01.2023 19:45 - 07.01.2023 20:00","1241","0"
"07.01.2023 20:00 - 07.01.2023 20:15","1352","0"
"07.01.2023 20:15 - 07.01.2023 20:30","1378","0"
"07.01.2023 20:30 - 07.01.2023 20:45","1377","0"
"07.01.2023 20:45 - 07.01.2023 21:00","1363","0"
"07.01.2023 21:00 - 07.01.2023 21:15","1305","0"
"07.01.2023 21:15 - 07.01.2023 21:30","1293","0"
"07.01.2023 21:30 - 07.01.2023 21:45","1292","0"
"07.01.2023 21:45 - 07.01.2023 22:00","1288","0"
"07.01.2023 22:00 - 07.01.2023 22:15","1273","0"
"07.01.2023 22:15 - 07.01.2023 22:30","1268","0"
"07.01.2023 22:30 - 07.01.2023 22:45","1269","0"
"07.01.2023 22:45 - 07.01.2023 23:00","1290","0"
"07.01.2023 23:00 - 07.01.2023 23:15","1368","0"
"07.01.2023 23:15 - 07.01.2023 23:30","1387","0"
"07.01.2023 23:30 - 07.01.2023 23:45","1386","0"
"07.01.2023 23:45 - 08.01.2023 00:00","1388","0"
"08.01.2023 00:00 - 08.01.2023 00:15","1395","0"
"08.01.2023 00:15 - 08.01.2023 00:30","1396","0"
"08.01.2023 00:30 - 08.01.2023 00:45","1396","0"
"08.01.2023 00:45 - 08.01.2023 01:00","1385","0"
"08.01.2023 01:00 - 08.01.2023 01:15","1343","0"
"08.01.2023 01:15 - 08.01.2023 01:30","1333","0"
"08.01.2023 01:30 - 08.01.2023 01:45","1333","0"
"08.01.2023 01:45 - 08.01.2023 02:00","1272","0"
"08.01.2023 02:00 - 08.01.2023 02:15","1040","0"
"08.01.2023 02:15 - 08.01.2023 02:30","983","0"
"08.01.2023 02:30 - 08.01.2023 02:45","984","0"
"08.01.2023 02:45 - 08.01.2023 03:00","989","0"
"08.01.2023 03:00 - 08.01.2023 03:15","1007","0"
"08.01.2023 03:15 - 08.01.2023 03:30","1012","0"
"08.01.2023 03:30 - 08.01.2023 03:45","1012","0"
"08.01.2023 03:45 - 08.01.2023 04:00","985","0"
"08.01.2023 04:00 - 08.01.2023 04:15","881","0"
"08.01.2023 04:15 - 08.01.2023 04:30","856","0"
"08.01.2023 04:30 - 08.01.2023 04:45","857","0"
"08.01.2023 04:45 - 08.01.2023 05:00","862","0"
"08.01.2023 05:00 - 08.01.2023 05:15","883","0"
"08.01.2023 05:15 - 08.01.2023 05:30","889","0"
"08.01.2023 05:30 - 08.01.2023 05:45","888","0"
"08.01.2023 05:45 - 08.01.2023 06:00","909","0"
"08.01.2023 06:00 - 08.01.2023 06:15","983","0"
"08.01.2023 06:15 - 08.01.2023 06:30","1001","0"
"08.01.2023 06:30 - 08.01.2023 06:45","1002","0"
"08.01.2023 06:45 - 08.01.2023 07:00","1042","0"
"08.01.2023 07:00 - 08.01.2023 07:15","1196","0"
"08.01.2023 07:15 - 08.01.2023 07:30","1233","0"
"08.01.2023 07:30 - 08.01.2023 07:45","1232","0"
"08.01.2023 07:45 - 08.01.2023 08:00","1161","0"
"08.01.2023 08:00 - 08.01.2023 08:15","881","0"
"08.01.2023 08:15 - 08.01.2023 08:30","813","0"
"08.01.2023 08:30 - 08.01.2023 08:45","813","0"
"08.01.2023 08:45 - 08.01.2023 09:00","763","0"
"08.01.2023 09:00 - 08.01.2023 09:15","573","0"
"08.01.2023 09:15 - 08.01.2023 09:30","528","0"
"08.01.2023 09:30 - 08.01.2023 09:45","528","0"
"08.01.2023 09:45 - 08.01.2023 10:00","455","0"
"08.01.2023 10:00 - 08.01.2023 10:15","170","0"
"08.01.2023 10:15 - 08.01.2023 10:30","100","0"
"08.01.2023 10:30 - 08.01.2023 10:45","100","0"
"08.01.2023 10:45 - 08.01.2023 11:00","31","0"
"08.01.2023 11:00 - 08.01.2023 11:15","0","236"
"08.01.2023 11:15 - 08.01.2023 11:30","0","301"
"08.01.2023 11:30 - 08.01.2023 11:45","0","300"
"08.01.2023 11:45 - 08.01.2023 12:00","0","262"
"08.01.2023 12:00 - 08.01.2023 12:15","0","118"
"08.01.2023 12:15 - 08.01.2023 12:30","0","85"
"08.01.2023 12:30 - 08.01.2023 12:45","0","85"
"08.01.2023 12:45 - 08.01.2023 13:00","0","30"
"08.01.2023 13:00 - 08.01.2023 13:15","176","0"
"08.01.2023 13:15 - 08.01.2023 13:30","225","0"
"08.01.2023 13:30 - 08.01.2023 13:45","225","0"
"08.01.2023 13:45 - 08.01.2023 14:00","157","0"
"08.01.2023 14:00 - 08.01.2023 14:15","0","106"
"08.01.2023 14:15 - 08.01.2023 14:30","0","170"
"08.01.2023 14:30 - 08.01.2023 14:45","0","170"
"08.01.2023 14:45 - 08.01.2023 15:00","0","101"
"08.01.2023 15:00 - 08.01.2023 15:15","169","0"
"08.01.2023 15:15 - 08.01.2023 15:30","234","0"
"08.01.2023 15:30 - 08.01.2023 15:45","234","0"
"08.01.2023 15:45 - 08.01.2023 16:00","188","0"
"08.01.2023 16:00 - 08.01.2023 16:15","13","0"
"08.01.2023 16:15 - 08.01.2023 16:30","0","28"
"08.01.2023 16:30 - 08.01.2023 16:45","0","28"
"08.01.2023 16:45 - 08.01.2023 17:00","0","84"
"08.01.2023 17:00 - 08.01.2023 17:15","0","302"
"08.01.2023 17:15 - 08.01.2023 17:30","0","354"
"08.01.2023 17:30 - 08.01.2023 17:45","0","355"
"08.01.2023 17:45 - 08.01.2023 18:00","0","321"
"08.01.2023 18:00 - 08.01.2023 18:15","0","194"
"08.01.2023 18:15 - 08.01.2023 18:30","0","164"
"08.01.2023 18:30 - 08.01.2023 18:45","0","164"
"08.01.2023 18:45 - 08.01.2023 19:00","0","126"
"08.01.2023 19:00 - 08.01.2023 19:15","15","0"
"08.01.2023 19:15 - 08.01.2023 19:30","48","0"
"08.01.2023 19:30 - 08.01.2023 19:45","48","0"
"08.01.2023 19:45 - 08.01.2023 20:00","56","0"
"08.01.2023 20:00 - 08.01.2023 20:15","86","0"
"08.01.2023 20:15 - 08.01.2023 20:30","93","0"
"08.01.2023 20:30 - 08.01.2023 20:45","94","0"
"08.01.2023 20:45 - 08.01.2023 21:00","89","0"
"08.01.2023 21:00 - 08.01.2023 21:15","74","0"
"08.01.2023 21:15 - 08.01.2023 21:30","70","0"
"08.01.2023 21:30 - 08.01.2023 21:45","70","0"
"08.01.2023 21:45 - 08.01.2023 22:00","53","0"
"08.01.2023 22:00 - 08.01.2023 22:15","0","7"
"08.01.2023 22:15 - 08.01.2023 22:30","0","22"
"08.01.2023 22:30 - 08.01.2023 22:45","0","22"
"08.01.2023 22:45 - 08.01.2023 23:00","76","0"
"08.01.2023 23:00 - 08.01.2023 23:15","472","0"
"08.01.2023 23:15 - 08.01.2023 23:30","573","0"
"08.01.2023 23:30 - 08.01.2023 23:45","573","0"
"08.01.2023 23:45 - 09.01.2023 00:00","673","0"
"09.01.2023 00:00 - 09.01.2023 00:15","1073","0"
"09.01.2023 00:15 - 09.01.2023 00:30","1173","0"
"09.01.2023 00:30 - 09.01.2023 00:45","1175","0"
"09.01.2023 00:45 - 09.01.2023 01:00","1213","0"
"09.01.2023 01:00 - 09.01.2023 01:15","1365","0"
"09.01.2023 01:15 - 09.01.2023 01:30","1400","0"
"09.01.2023 01:30 - 09.01.2023 01:45","1399","0"
"09.01.2023 01:45 - 09.01.2023 02:00","1400","0"
"09.01.2023 02:00 - 09.01.2023 02:15","1399","0"
"09.01.2023 02:15 - 09.01.2023 02:30","1400","0"
"09.01.2023 02:30 - 09.01.2023 02:45","1400","0"
"09.01.2023 02:45 - 09.01.2023 03:00","1400","0"
"09.01.2023 03:00 - 09.01.2023 03:15","1400","0"
"09.01.2023 03:15 - 09.01.2023 03:30","1400","0"
"09.01.2023 03:30 - 09.01.2023 03:45","1400","0"
"09.01.2023 03:45 - 09.01.2023 04:00","1364","0"
"09.01.2023 04:00 - 09.01.2023 04:15","1229","0"
"09.01.2023 04:15 - 09.01.2023 04:30","1198","0"
"09.01.2023 04:30 - 09.01.2023 04:45","1197","0"
"09.01.2023 04:45 - 09.01.2023 05:00","1098","0"
"09.01.2023 05:00 - 09.01.2023 05:15","697","0"
"09.01.2023 05:15 - 09.01.2023 05:30","597","0"
"09.01.2023 05:30 - 09.01.2023 05:45","597","0"
"09.01.2023 05:45 - 09.01.2023 06:00","497","0"
"09.01.2023 06:00 - 09.01.2023 06:15","97","0"
"09.01.2023 06:15 - 09.01.2023 06:30","0","3"
"09.01.2023 06:30 - 09.01.2023 06:45","0","3"
"09.01.2023 06:45 - 09.01.2023 07:00","0","102"
"09.01.2023 07:00 - 09.01.2023 07:15","0","504"
"09.01.2023 07:15 - 09.01.2023 07:30","0","604"
"09.01.2023 07:30 - 09.01.2023 07:45","0","604"
"09.01.2023 07:45 - 09.01.2023 08:00","0","704"
"09.01.2023 08:00 - 09.01.2023 08:15","0","1104"
"09.01.2023 08:15 - 09.01.2023 08:30","0","1208"
"09.01.2023 08:30 - 09.01.2023 08:45","0","1208"
"09.01.2023 08:45 - 09.01.2023 09:00","0","1190"
"09.01.2023 09:00 - 09.01.2023 09:15","0","1125"
"09.01.2023 09:15 - 09.01.2023 09:30","0","1110"
"09.01.2023 09:30 - 09.01.2023 09:45","0","1110"
"09.01.2023 09:45 - 09.01.2023 10:00","0","1025"
"09.01.2023 10:00 - 09.01.2023 10:15","0","687"
"09.01.2023 10:15 - 09.01.2023 10:30","0","603"
"09.01.2023 10:30 - 09.01.2023 10:45","0","602"
"09.01.2023 10:45 - 09.01.2023 11:00","0","652"
"09.01.2023 11:00 - 09.01.2023 11:15","0","843"
"09.01.2023 11:15 - 09.01.2023 11:30","0","888"
"09.01.2023 11:30 - 09.01.2023 11:45","0","888"
"09.01.2023 11:45 - 09.01.2023 12:00","0","828"
"09.01.2023 12:00 - 09.01.2023 12:15","0","598"
"09.01.2023 12:15 - 09.01.2023 12:30","0","543"
"09.01.2023 12:30 - 09.01.2023 12:45","0","543"
"09.01.2023 12:45 - 09.01.2023 13:00","0","546"
"09.01.2023 13:00 - 09.01.2023 13:15","0","556"
"09.01.2023 13:15 - 09.01.2023 13:30","0","559"
"09.01.2023 13:30 - 09.01.2023 13:45","0","559"
"09.01.2023 13:45 - 09.01.2023 14:00","0","659"
"09.01.2023 14:00 - 09.01.2023 14:15","0","1060"
"09.01.2023 14:15 - 09.01.2023 14:30","0","1163"
"09.01.2023 14:30 - 09.01.2023 14:45","0","1163"
"09.01.2023 14:45 - 09.01.2023 15:00","0","1188"
"09.01.2023 15:00 - 09.01.2023 15:15","0","1282"
"09.01.2023 15:15 - 09.01.2023 15:30","0","1304"
"09.01.2023 15:30 - 09.01.2023 15:45","0","1304"
"09.01.2023 15:45 - 09.01.2023 16:00","0","1323"
"09.01.2023 16:00 - 09.01.2023 16:15","0","1390"
"09.01.2023 16:15 - 09.01.2023 16:30","0","1406"
"09.01.2023 16:30 - 09.01.2023 16:45","0","1406"
"09.01.2023 16:45 - 09.01.2023 17:00","0","1406"
"09.01.2023 17:00 - 09.01.2023 17:15","0","1406"
"09.01.2023 17:15 - 09.01.2023 17:30","0","1406"
"09.01.2023 17:30 - 09.01.2023 17:45","0","1406"
"09.01.2023 17:45 - 09.01.2023 18:00","0","1406"
"09.01.2023 18:00 - 09.01.2023 18:15","0","1406"
"09.01.2023 18:15 - 09.01.2023 18:30","0","1406"
"09.01.2023 18:30 - 09.01.2023 18:45","0","1406"
"09.01.2023 18:45 - 09.01.2023 19:00","0","1374"
"09.01.2023 19:00 - 09.01.2023 19:15","0","1253"
"09.01.2023 19:15 - 09.01.2023 19:30","0","1225"
"09.01.2023 19:30 - 09.01.2023 19:45","0","1225"
"09.01.2023 19:45 - 09.01.2023 20:00","0","1184"
"09.01.2023 20:00 - 09.01.2023 20:15","0","1031"
"09.01.2023 20:15 - 09.01.2023 20:30","0","994"
"09.01.2023 20:30 - 09.01.2023 20:45","0","994"
"09.01.2023 20:45 - 09.01.2023 21:00","0","904"
"09.01.2023 21:00 - 09.01.2023 21:15","0","545"
"09.01.2023 21:15 - 09.01.2023 21:30","0","457"
"09.01.2023 21:30 - 09.01.2023 21:45","0","457"
"09.01.2023 21:45 - 09.01.2023 22:00","0","387"
"09.01.2023 22:00 - 09.01.2023 22:15","0","118"
"09.01.2023 22:15 - 09.01.2023 22:30","0","52"
"09.01.2023 22:30 - 09.01.2023 22:45","0","52"
"09.01.2023 22:45 - 09.01.2023 23:00","42","0"
"09.01.2023 23:00 - 09.01.2023 23:15","416","0"
"09.01.2023 23:15 - 09.01.2023 23:30","510","0"
"09.01.2023 23:30 - 09.01.2023 23:45","510","0"
"09.01.2023 23:45 - 10.01.2023 00:00","447","0"
"10.01.2023 00:00 - 10.01.2023 00:15","207","0"
"10.01.2023 00:15 - 10.01.2023 00:30","148","0"
"10.01.2023 00:30 - 10.01.2023 00:45","148","0"
"10.01.2023 00:45 - 10.01.2023 01:00","247","0"
"10.01.2023 01:00 - 10.01.2023 01:15","644","0"
"10.01.2023 01:15 - 10.01.2023 01:30","745","0"
"10.01.2023 01:30 - 10.01.2023 01:45","745","0"
"10.01.2023 01:45 - 10.01.2023 02:00","803","0"
"10.01.2023 02:00 - 10.01.2023 02:15","1023","0"
"10.01.2023 02:15 - 10.01.2023 02:30","1076","0"
"10.01.2023 02:30 - 10.01.2023 02:45","1076","0"
"10.01.2023 02:45 - 10.01.2023 03:00","1125","0"
"10.01.2023 03:00 - 10.01.2023 03:15","1309","0"
"10.01.2023 03:15 - 10.01.2023 03:30","1353","0"
"10.01.2023 03:30 - 10.01.2023 03:45","1354","0"
"10.01.2023 03:45 - 10.01.2023 04:00","1299","0"
"10.01.2023 04:00 - 10.01.2023 04:15","1092","0"
"10.01.2023 04:15 - 10.01.2023 04:30","1041","0"
"10.01.2023 04:30 - 10.01.2023 04:45","1041","0"
"10.01.2023 04:45 - 10.01.2023 05:00","942","0"
"10.01.2023 05:00 - 10.01.2023 05:15","543","0"
"10.01.2023 05:15 - 10.01.2023 05:30","443","0"
"10.01.2023 05:30 - 10.01.2023 05:45","443","0"
"10.01.2023 05:45 - 10.01.2023 06:00","343","0"
"10.01.2023 06:00 - 10.01.2023 06:15","0","55"
"10.01.2023 06:15 - 10.01.2023 06:30","0","156"
"10.01.2023 06:30 - 10.01.2023 06:45","0","156"
"10.01.2023 06:45 - 10.01.2023 07:00","0","256"
"10.01.2023 07:00 - 10.01.2023 07:15","0","657"
"10.01.2023 07:15 - 10.01.2023 07:30","0","758"
"10.01.2023 07:30 - 10.01.2023 07:45","0","758"
"10.01.2023 07:45 - 10.01.2023 08:00","0","759"
"10.01.2023 08:00 - 10.01.2023 08:15","0","762"
"10.01.2023 08:15 - 10.01.2023 08:30","0","762"
"10.01.2023 08:30 - 10.01.2023 08:45","0","762"
"10.01.2023 08:45 - 10.01.2023 09:00","0","762"
"10.01.2023 09:00 - 10.01.2023 09:15","0","762"
"10.01.2023 09:15 - 10.01.2023 09:30","0","762"
"10.01.2023 09:30 - 10.01.2023 09:45","0","762"
"10.01.2023 09:45 - 10.01.2023 10:00","0","761"
"10.01.2023 10:00 - 10.01.2023 10:15","0","754"
"10.01.2023 10:15 - 10.01.2023 10:30","0","752"
"10.01.2023 10:30 - 10.01.2023 10:45","0","752"
"10.01.2023 10:45 - 10.01.2023 11:00","0","726"
"10.01.2023 11:00 - 10.01.2023 11:15","0","623"
"10.01.2023 11:15 - 10.01.2023 11:30","0","598"
"10.01.2023 11:30 - 10.01.2023 11:45","0","598"
"10.01.2023 11:45 - 10.01.2023 12:00","0","518"
"10.01.2023 12:00 - 10.01.2023 12:15","0","204"
