"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","27.07.2021 09:00 - 27.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","873","","762","12452","n/e","n/e","0","57","n/e","33","n/e","951"
"Norway (NO)","27.07.2021 10:00 - 27.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","885","","758","12996","n/e","n/e","0","58","n/e","33","n/e","933"
"Norway (NO)","27.07.2021 11:00 - 27.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","1040","","761","13255","n/e","n/e","0","49","n/e","26","n/e","911"
"Norway (NO)","27.07.2021 12:00 - 27.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","827","","775","13452","n/e","n/e","0","49","n/e","26","n/e","853"
"Norway (NO)","27.07.2021 13:00 - 27.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","878","","773","13232","n/e","n/e","0","50","n/e","23","n/e","782"
"Norway (NO)","27.07.2021 14:00 - 27.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","904","","775","13186","n/e","n/e","0","44","n/e","27","n/e","579"
"Norway (NO)","27.07.2021 15:00 - 27.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","911","","777","13272","n/e","n/e","0","52","n/e","23","n/e","461"
"Norway (NO)","27.07.2021 16:00 - 27.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","918","","776","13341","n/e","n/e","0","51","n/e","31","n/e","416"
"Norway (NO)","27.07.2021 17:00 - 27.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","908","","792","13647","n/e","n/e","0","53","n/e","24","n/e","252"
"Norway (NO)","27.07.2021 18:00 - 27.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","909","","797","13625","n/e","n/e","0","51","n/e","23","n/e","259"
"Norway (NO)","27.07.2021 19:00 - 27.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","902","","801","13417","n/e","n/e","0","51","n/e","27","n/e","251"
"Norway (NO)","27.07.2021 20:00 - 27.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","904","","804","13218","n/e","n/e","0","53","n/e","29","n/e","243"
"Norway (NO)","27.07.2021 21:00 - 27.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","890","","798","12921","n/e","n/e","0","51","n/e","27","n/e","261"
"Norway (NO)","27.07.2021 22:00 - 27.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e","887","","800","12215","n/e","n/e","0","51","n/e","25","n/e","404"
"Norway (NO)","27.07.2021 23:00 - 28.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","884","","788","10983","n/e","n/e","0","52","n/e","25","n/e","515"
"Norway (NO)","28.07.2021 00:00 - 28.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","847","","774","10569","n/e","n/e","0","52","n/e","25","n/e","518"
"Norway (NO)","28.07.2021 01:00 - 28.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","883","","780","10119","n/e","n/e","0","51","n/e","25","n/e","554"
"Norway (NO)","28.07.2021 02:00 - 28.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","894","","781","10021","n/e","n/e","0","48","n/e","24","n/e","540"
"Norway (NO)","28.07.2021 03:00 - 28.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","871","","779","10004","n/e","n/e","0","49","n/e","24","n/e","580"
"Norway (NO)","28.07.2021 04:00 - 28.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","849","","796","10137","n/e","n/e","0","51","n/e","25","n/e","680"
"Norway (NO)","28.07.2021 05:00 - 28.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","844","","817","10125","n/e","n/e","0","49","n/e","25","n/e","775"
"Norway (NO)","28.07.2021 06:00 - 28.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","98","n/e","n/e","n/e","n/e","n/e","825","","829","10319","n/e","n/e","0","49","n/e","25","n/e","724"
"Norway (NO)","28.07.2021 07:00 - 28.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","800","","832","11044","n/e","n/e","0","51","n/e","26","n/e","731"
"Norway (NO)","28.07.2021 08:00 - 28.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","907","","855","11844","n/e","n/e","0","51","n/e","26","n/e","752"
"Norway (NO)","28.07.2021 09:00 - 28.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","921","","861","12773","n/e","n/e","0","53","n/e","31","n/e","642"
"Norway (NO)","28.07.2021 10:00 - 28.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","937","","864","13162","n/e","n/e","0","46","n/e","26","n/e","594"
"Norway (NO)","28.07.2021 11:00 - 28.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","924","","881","12873","n/e","n/e","0","49","n/e","26","n/e","589"
"Norway (NO)","28.07.2021 12:00 - 28.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","930","","890","12465","n/e","n/e","0","47","n/e","28","n/e","591"
"Norway (NO)","28.07.2021 13:00 - 28.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","844","","895","11521","n/e","n/e","0","48","n/e","29","n/e","675"
"Norway (NO)","28.07.2021 14:00 - 28.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","863","","882","10634","n/e","n/e","0","41","n/e","26","n/e","736"
"Norway (NO)","28.07.2021 15:00 - 28.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","846","","879","10438","n/e","n/e","0","41","n/e","28","n/e","746"
"Norway (NO)","28.07.2021 16:00 - 28.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","881","","881","10333","n/e","n/e","0","51","n/e","26","n/e","720"
"Norway (NO)","28.07.2021 17:00 - 28.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","916","","889","11145","n/e","n/e","0","51","n/e","31","n/e","716"
"Norway (NO)","28.07.2021 18:00 - 28.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","953","","896","12236","n/e","n/e","0","50","n/e","33","n/e","528"
"Norway (NO)","28.07.2021 19:00 - 28.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","949","","899","12264","n/e","n/e","0","51","n/e","34","n/e","516"
"Norway (NO)","28.07.2021 20:00 - 28.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","946","","916","11971","n/e","n/e","0","55","n/e","28","n/e","417"
"Norway (NO)","28.07.2021 21:00 - 28.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","922","","915","11652","n/e","n/e","0","57","n/e","31","n/e","352"
"Norway (NO)","28.07.2021 22:00 - 28.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","916","","908","11324","n/e","n/e","0","62","n/e","31","n/e","415"
"Norway (NO)","28.07.2021 23:00 - 29.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","910","","913","10485","n/e","n/e","0","62","n/e","27","n/e","462"
"Norway (NO)","29.07.2021 00:00 - 29.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","809","","888","9120","n/e","n/e","0","61","n/e","27","n/e","525"
"Norway (NO)","29.07.2021 01:00 - 29.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","562","","880","8283","n/e","n/e","0","58","n/e","34","n/e","555"
"Norway (NO)","29.07.2021 02:00 - 29.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","412","","868","7798","n/e","n/e","0","44","n/e","34","n/e","371"
"Norway (NO)","29.07.2021 03:00 - 29.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","379","","856","7392","n/e","n/e","0","40","n/e","33","n/e","285"
"Norway (NO)","29.07.2021 04:00 - 29.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","384","","869","7512","n/e","n/e","0","46","n/e","33","n/e","276"
"Norway (NO)","29.07.2021 05:00 - 29.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","546","","868","8308","n/e","n/e","0","44","n/e","28","n/e","271"
"Norway (NO)","29.07.2021 06:00 - 29.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","722","","873","9183","n/e","n/e","0","49","n/e","27","n/e","212"
"Norway (NO)","29.07.2021 07:00 - 29.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","877","","867","9820","n/e","n/e","0","49","n/e","26","n/e","180"
"Norway (NO)","29.07.2021 08:00 - 29.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","886","","880","9573","n/e","n/e","0","53","n/e","26","n/e","156"
"Norway (NO)","29.07.2021 09:00 - 29.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e","433","","888","8813","n/e","n/e","0","52","n/e","28","n/e","142"
"Norway (NO)","29.07.2021 10:00 - 29.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","349","","878","8401","n/e","n/e","0","56","n/e","32","n/e","98"
"Norway (NO)","29.07.2021 11:00 - 29.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","98","n/e","n/e","n/e","n/e","n/e","350","","881","8305","n/e","n/e","0","47","n/e","32","n/e","120"
"Norway (NO)","29.07.2021 12:00 - 29.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","359","","880","8419","n/e","n/e","0","30","n/e","34","n/e","176"
"Norway (NO)","29.07.2021 13:00 - 29.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","348","","878","8282","n/e","n/e","0","29","n/e","26","n/e","231"
"Norway (NO)","29.07.2021 14:00 - 29.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","107","n/e","n/e","n/e","n/e","n/e","348","","876","8255","n/e","n/e","0","30","n/e","29","n/e","302"
"Norway (NO)","29.07.2021 15:00 - 29.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","n/e","285","","884","8195","n/e","n/e","0","30","n/e","27","n/e","357"
"Norway (NO)","29.07.2021 16:00 - 29.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","103","n/e","n/e","n/e","n/e","n/e","286","","891","7932","n/e","n/e","0","50","n/e","26","n/e","441"
"Norway (NO)","29.07.2021 17:00 - 29.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","n/e","325","","894","8562","n/e","n/e","0","53","n/e","30","n/e","455"
"Norway (NO)","29.07.2021 18:00 - 29.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","126","n/e","n/e","n/e","n/e","n/e","499","","926","9713","n/e","n/e","0","54","n/e","30","n/e","538"
"Norway (NO)","29.07.2021 19:00 - 29.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","99","n/e","n/e","n/e","n/e","n/e","860","","918","10502","n/e","n/e","0","55","n/e","28","n/e","605"
"Norway (NO)","29.07.2021 20:00 - 29.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","929","","904","10461","n/e","n/e","0","51","n/e","26","n/e","594"
"Norway (NO)","29.07.2021 21:00 - 29.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","99","n/e","n/e","n/e","n/e","n/e","935","","912","10427","n/e","n/e","0","51","n/e","22","n/e","538"
"Norway (NO)","29.07.2021 22:00 - 29.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","95","n/e","n/e","n/e","n/e","n/e","1002","","913","10123","n/e","n/e","0","51","n/e","25","n/e","539"
"Norway (NO)","29.07.2021 23:00 - 30.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","98","n/e","n/e","n/e","n/e","n/e","813","","917","9642","n/e","n/e","0","51","n/e","28","n/e","546"
"Norway (NO)","30.07.2021 00:00 - 30.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","489","","911","8710","n/e","n/e","0","52","n/e","34","n/e","522"
"Norway (NO)","30.07.2021 01:00 - 30.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","368","","918","8312","n/e","n/e","0","53","n/e","32","n/e","578"
"Norway (NO)","30.07.2021 02:00 - 30.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","359","","920","7984","n/e","n/e","0","49","n/e","33","n/e","611"
"Norway (NO)","30.07.2021 03:00 - 30.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","360","","910","8000","n/e","n/e","0","52","n/e","33","n/e","697"
"Norway (NO)","30.07.2021 04:00 - 30.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","355","","894","7946","n/e","n/e","0","52","n/e","33","n/e","838"
"Norway (NO)","30.07.2021 05:00 - 30.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","367","","894","8124","n/e","n/e","0","50","n/e","32","n/e","894"
"Norway (NO)","30.07.2021 06:00 - 30.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","499","","897","8791","n/e","n/e","0","48","n/e","33","n/e","923"
"Norway (NO)","30.07.2021 07:00 - 30.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","423","","917","9459","n/e","n/e","0","48","n/e","33","n/e","934"
"Norway (NO)","30.07.2021 08:00 - 30.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","478","","914","10042","n/e","n/e","0","47","n/e","33","n/e","820"
"Norway (NO)","30.07.2021 09:00 - 30.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","581","","907","10133","n/e","n/e","0","46","n/e","34","n/e","788"
"Norway (NO)","30.07.2021 10:00 - 30.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","594","","897","10082","n/e","n/e","0","42","n/e","34","n/e","729"
"Norway (NO)","30.07.2021 11:00 - 30.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","579","","899","9495","n/e","n/e","0","43","n/e","28","n/e","637"
"Norway (NO)","30.07.2021 12:00 - 30.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","406","","909","9019","n/e","n/e","0","45","n/e","27","n/e","570"
"Norway (NO)","30.07.2021 13:00 - 30.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","360","","912","8843","n/e","n/e","0","44","n/e","30","n/e","541"
"Norway (NO)","30.07.2021 14:00 - 30.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","356","","919","8963","n/e","n/e","0","40","n/e","28","n/e","555"
"Norway (NO)","30.07.2021 15:00 - 30.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","448","","900","9409","n/e","n/e","0","45","n/e","28","n/e","615"
"Norway (NO)","30.07.2021 16:00 - 30.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","613","","910","9955","n/e","n/e","0","44","n/e","26","n/e","659"
"Norway (NO)","30.07.2021 17:00 - 30.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","930","","918","10789","n/e","n/e","0","45","n/e","29","n/e","611"
"Norway (NO)","30.07.2021 18:00 - 30.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","927","","905","11470","n/e","n/e","0","46","n/e","28","n/e","550"
"Norway (NO)","30.07.2021 19:00 - 30.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","935","","907","12259","n/e","n/e","0","44","n/e","32","n/e","498"
"Norway (NO)","30.07.2021 20:00 - 30.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","920","","901","12161","n/e","n/e","0","41","n/e","30","n/e","501"
"Norway (NO)","30.07.2021 21:00 - 30.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","918","","891","12069","n/e","n/e","0","45","n/e","31","n/e","502"
"Norway (NO)","30.07.2021 22:00 - 30.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","929","","885","11830","n/e","n/e","0","40","n/e","31","n/e","494"
"Norway (NO)","30.07.2021 23:00 - 31.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","920","","883","11387","n/e","n/e","0","43","n/e","27","n/e","525"
"Norway (NO)","31.07.2021 00:00 - 31.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","794","","857","10349","n/e","n/e","0","48","n/e","32","n/e","536"
"Norway (NO)","31.07.2021 01:00 - 31.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e","688","","847","8920","n/e","n/e","0","47","n/e","33","n/e","507"
"Norway (NO)","31.07.2021 02:00 - 31.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","402","","841","7862","n/e","n/e","0","46","n/e","36","n/e","542"
"Norway (NO)","31.07.2021 03:00 - 31.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","344","","837","7209","n/e","n/e","0","46","n/e","36","n/e","581"
"Norway (NO)","31.07.2021 04:00 - 31.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","272","","837","7144","n/e","n/e","0","43","n/e","36","n/e","665"
"Norway (NO)","31.07.2021 05:00 - 31.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","231","","844","7149","n/e","n/e","0","47","n/e","32","n/e","683"
"Norway (NO)","31.07.2021 06:00 - 31.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","334","","849","7495","n/e","n/e","0","47","n/e","32","n/e","684"
"Norway (NO)","31.07.2021 07:00 - 31.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","360","","856","7725","n/e","n/e","0","42","n/e","33","n/e","721"
"Norway (NO)","31.07.2021 08:00 - 31.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","299","","856","7531","n/e","n/e","0","44","n/e","33","n/e","649"
"Norway (NO)","31.07.2021 09:00 - 31.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e","377","","861","7604","n/e","n/e","0","47","n/e","34","n/e","655"
"Norway (NO)","31.07.2021 10:00 - 31.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","335","","862","7602","n/e","n/e","0","46","n/e","34","n/e","707"
"Norway (NO)","31.07.2021 11:00 - 31.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","329","","876","7568","n/e","n/e","0","46","n/e","34","n/e","803"
"Norway (NO)","31.07.2021 12:00 - 31.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","274","","876","7513","n/e","n/e","0","48","n/e","39","n/e","916"
"Norway (NO)","31.07.2021 13:00 - 31.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","313","","863","7344","n/e","n/e","0","47","n/e","38","n/e","1011"
"Norway (NO)","31.07.2021 14:00 - 31.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","330","","862","7420","n/e","n/e","0","50","n/e","38","n/e","1106"
"Norway (NO)","31.07.2021 15:00 - 31.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","329","","855","7346","n/e","n/e","0","48","n/e","39","n/e","1256"
"Norway (NO)","31.07.2021 16:00 - 31.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","409","","864","7558","n/e","n/e","0","52","n/e","38","n/e","1398"
"Norway (NO)","31.07.2021 17:00 - 31.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","446","","860","8156","n/e","n/e","0","53","n/e","37","n/e","1479"
"Norway (NO)","31.07.2021 18:00 - 31.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","500","","872","9005","n/e","n/e","0","49","n/e","37","n/e","1534"
"Norway (NO)","31.07.2021 19:00 - 31.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","593","","876","9276","n/e","n/e","0","48","n/e","32","n/e","1491"
"Norway (NO)","31.07.2021 20:00 - 31.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","610","","892","9767","n/e","n/e","0","48","n/e","35","n/e","1456"
"Norway (NO)","31.07.2021 21:00 - 31.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","938","","899","10461","n/e","n/e","0","49","n/e","34","n/e","1462"
"Norway (NO)","31.07.2021 22:00 - 31.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","918","","906","10925","n/e","n/e","0","52","n/e","30","n/e","1412"
"Norway (NO)","31.07.2021 23:00 - 01.08.2021 00:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","837","","900","10093","n/e","n/e","0","44","n/e","33","n/e","1413"
"Norway (NO)","01.08.2021 00:00 - 01.08.2021 01:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","569","","898","9023","n/e","n/e","0","48","n/e","31","n/e","1368"
"Norway (NO)","01.08.2021 01:00 - 01.08.2021 02:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","567","","889","8083","n/e","n/e","0","46","n/e","35","n/e","1212"
"Norway (NO)","01.08.2021 02:00 - 01.08.2021 03:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","565","","887","8087","n/e","n/e","0","45","n/e","34","n/e","1157"
"Norway (NO)","01.08.2021 03:00 - 01.08.2021 04:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","609","","884","8046","n/e","n/e","0","49","n/e","32","n/e","1076"
"Norway (NO)","01.08.2021 04:00 - 01.08.2021 05:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","609","","885","8135","n/e","n/e","0","51","n/e","36","n/e","1020"
"Norway (NO)","01.08.2021 05:00 - 01.08.2021 06:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","593","","883","8267","n/e","n/e","0","50","n/e","34","n/e","959"
"Norway (NO)","01.08.2021 06:00 - 01.08.2021 07:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","585","","882","8257","n/e","n/e","0","49","n/e","34","n/e","857"
"Norway (NO)","01.08.2021 07:00 - 01.08.2021 08:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","736","","883","8678","n/e","n/e","0","47","n/e","37","n/e","907"
"Norway (NO)","01.08.2021 08:00 - 01.08.2021 09:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","895","","873","9301","n/e","n/e","0","49","n/e","36","n/e","909"
"Norway (NO)","01.08.2021 09:00 - 01.08.2021 10:00 (CET/CEST)","n/e","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e","915","","891","9732","n/e","n/e","0","49","n/e","36","n/e","805"
"Norway (NO)","01.08.2021 10:00 - 01.08.2021 11:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","884","","892","10070","n/e","n/e","0","51","n/e","27","n/e","846"
"Norway (NO)","01.08.2021 11:00 - 01.08.2021 12:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","897","","895","10042","n/e","n/e","0","54","n/e","27","n/e","802"
