"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","31.07.2023 02:00 - 31.07.2023 03:00 (CET/CEST)","120","n/e","n/e","105","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","97","1461","818"
"Denmark (DK)","31.07.2023 03:00 - 31.07.2023 04:00 (CET/CEST)","125","n/e","n/e","99","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","96","1442","823"
"Denmark (DK)","31.07.2023 04:00 - 31.07.2023 05:00 (CET/CEST)","131","n/e","n/e","97","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","97","1392","765"
"Denmark (DK)","31.07.2023 05:00 - 31.07.2023 06:00 (CET/CEST)","101","n/e","n/e","95","122","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","96","1389","733"
"Denmark (DK)","31.07.2023 06:00 - 31.07.2023 07:00 (CET/CEST)","96","n/e","n/e","97","119","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","95","1508","776"
"Denmark (DK)","31.07.2023 07:00 - 31.07.2023 08:00 (CET/CEST)","99","n/e","n/e","99","117","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","307","96","1604","688"
"Denmark (DK)","31.07.2023 08:00 - 31.07.2023 09:00 (CET/CEST)","96","n/e","n/e","101","119","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","630","97","1420","682"
"Denmark (DK)","31.07.2023 09:00 - 31.07.2023 10:00 (CET/CEST)","112","n/e","n/e","92","119","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1007","95","1207","760"
"Denmark (DK)","31.07.2023 10:00 - 31.07.2023 11:00 (CET/CEST)","118","n/e","n/e","93","122","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1437","98","987","767"
"Denmark (DK)","31.07.2023 11:00 - 31.07.2023 12:00 (CET/CEST)","176","n/e","n/e","95","124","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1444","98","822","806"
"Denmark (DK)","31.07.2023 12:00 - 31.07.2023 13:00 (CET/CEST)","163","n/e","n/e","96","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1572","98","964","776"
"Denmark (DK)","31.07.2023 13:00 - 31.07.2023 14:00 (CET/CEST)","249","n/e","n/e","96","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1525","98","904","683"
"Denmark (DK)","31.07.2023 14:00 - 31.07.2023 15:00 (CET/CEST)","194","n/e","n/e","96","125","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1468","99","773","577"
"Denmark (DK)","31.07.2023 15:00 - 31.07.2023 16:00 (CET/CEST)","220","n/e","n/e","94","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1350","97","677","461"
"Denmark (DK)","31.07.2023 16:00 - 31.07.2023 17:00 (CET/CEST)","240","n/e","n/e","94","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1252","97","483","384"
"Denmark (DK)","31.07.2023 17:00 - 31.07.2023 18:00 (CET/CEST)","236","n/e","n/e","93","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","999","97","268","297"
"Denmark (DK)","31.07.2023 18:00 - 31.07.2023 19:00 (CET/CEST)","217","n/e","n/e","105","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","706","97","199","194"
"Denmark (DK)","31.07.2023 19:00 - 31.07.2023 20:00 (CET/CEST)","242","n/e","n/e","113","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","330","97","169","128"
"Denmark (DK)","31.07.2023 20:00 - 31.07.2023 21:00 (CET/CEST)","314","n/e","n/e","131","154","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","104","98","139","100"
"Denmark (DK)","31.07.2023 21:00 - 31.07.2023 22:00 (CET/CEST)","203","n/e","n/e","109","129","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","97","143","81"
"Denmark (DK)","31.07.2023 22:00 - 31.07.2023 23:00 (CET/CEST)","219","n/e","n/e","123","140","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","98","165","88"
"Denmark (DK)","31.07.2023 23:00 - 01.08.2023 00:00 (CET/CEST)","264","n/e","n/e","122","136","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","98","214","115"
"Denmark (DK)","01.08.2023 00:00 - 01.08.2023 01:00 (CET/CEST)","185","n/e","n/e","98","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","97","406","194"
"Denmark (DK)","01.08.2023 01:00 - 01.08.2023 02:00 (CET/CEST)","202","n/e","n/e","99","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","96","570","313"
"Denmark (DK)","01.08.2023 02:00 - 01.08.2023 03:00 (CET/CEST)","205","n/e","n/e","97","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","96","457","354"
"Denmark (DK)","01.08.2023 03:00 - 01.08.2023 04:00 (CET/CEST)","216","n/e","n/e","100","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","97","317","337"
"Denmark (DK)","01.08.2023 04:00 - 01.08.2023 05:00 (CET/CEST)","222","n/e","n/e","109","138","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","98","224","331"
"Denmark (DK)","01.08.2023 05:00 - 01.08.2023 06:00 (CET/CEST)","309","n/e","n/e","198","164","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","100","226","298"
"Denmark (DK)","01.08.2023 06:00 - 01.08.2023 07:00 (CET/CEST)","354","n/e","n/e","233","179","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","103","245","256"
"Denmark (DK)","01.08.2023 07:00 - 01.08.2023 08:00 (CET/CEST)","436","n/e","n/e","111","118","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","98","244","226"
"Denmark (DK)","01.08.2023 08:00 - 01.08.2023 09:00 (CET/CEST)","410","n/e","n/e","97","104","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","273","97","218","212"
"Denmark (DK)","01.08.2023 09:00 - 01.08.2023 10:00 (CET/CEST)","325","n/e","n/e","106","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","494","94","268","190"
"Denmark (DK)","01.08.2023 10:00 - 01.08.2023 11:00 (CET/CEST)","338","n/e","n/e","100","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","736","96","297","165"
"Denmark (DK)","01.08.2023 11:00 - 01.08.2023 12:00 (CET/CEST)","300","n/e","n/e","100","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","986","96","237","222"
"Denmark (DK)","01.08.2023 12:00 - 01.08.2023 13:00 (CET/CEST)","294","n/e","n/e","97","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1069","97","245","308"
"Denmark (DK)","01.08.2023 13:00 - 01.08.2023 14:00 (CET/CEST)","304","n/e","n/e","97","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1156","98","254","424"
"Denmark (DK)","01.08.2023 14:00 - 01.08.2023 15:00 (CET/CEST)","355","n/e","n/e","96","125","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1354","98","334","447"
"Denmark (DK)","01.08.2023 15:00 - 01.08.2023 16:00 (CET/CEST)","325","n/e","n/e","96","124","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1286","97","278","422"
"Denmark (DK)","01.08.2023 16:00 - 01.08.2023 17:00 (CET/CEST)","310","n/e","n/e","99","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1158","98","203","418"
"Denmark (DK)","01.08.2023 17:00 - 01.08.2023 18:00 (CET/CEST)","299","n/e","n/e","101","133","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","853","103","304","361"
"Denmark (DK)","01.08.2023 18:00 - 01.08.2023 19:00 (CET/CEST)","300","n/e","n/e","109","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","663","114","395","332"
"Denmark (DK)","01.08.2023 19:00 - 01.08.2023 20:00 (CET/CEST)","384","n/e","n/e","119","143","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","371","114","474","391"
"Denmark (DK)","01.08.2023 20:00 - 01.08.2023 21:00 (CET/CEST)","298","n/e","n/e","123","140","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","100","113","725","514"
"Denmark (DK)","01.08.2023 21:00 - 01.08.2023 22:00 (CET/CEST)","405","n/e","n/e","123","140","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","115","745","553"
"Denmark (DK)","01.08.2023 22:00 - 01.08.2023 23:00 (CET/CEST)","449","n/e","n/e","123","142","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","114","870","544"
"Denmark (DK)","01.08.2023 23:00 - 02.08.2023 00:00 (CET/CEST)","441","n/e","n/e","110","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","113","900","438"
"Denmark (DK)","02.08.2023 00:00 - 02.08.2023 01:00 (CET/CEST)","449","n/e","n/e","102","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","929","356"
"Denmark (DK)","02.08.2023 01:00 - 02.08.2023 02:00 (CET/CEST)","430","n/e","n/e","102","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","819","298"
"Denmark (DK)","02.08.2023 02:00 - 02.08.2023 03:00 (CET/CEST)","445","n/e","n/e","102","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","714","257"
"Denmark (DK)","02.08.2023 03:00 - 02.08.2023 04:00 (CET/CEST)","365","n/e","n/e","103","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","636","264"
"Denmark (DK)","02.08.2023 04:00 - 02.08.2023 05:00 (CET/CEST)","308","n/e","n/e","104","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","113","608","279"
"Denmark (DK)","02.08.2023 05:00 - 02.08.2023 06:00 (CET/CEST)","450","n/e","n/e","103","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","112","406","269"
"Denmark (DK)","02.08.2023 06:00 - 02.08.2023 07:00 (CET/CEST)","485","n/e","n/e","113","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","108","113","443","235"
"Denmark (DK)","02.08.2023 07:00 - 02.08.2023 08:00 (CET/CEST)","454","n/e","n/e","117","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385","113","353","176"
"Denmark (DK)","02.08.2023 08:00 - 02.08.2023 09:00 (CET/CEST)","424","n/e","n/e","117","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","790","112","247","154"
"Denmark (DK)","02.08.2023 09:00 - 02.08.2023 10:00 (CET/CEST)","417","n/e","n/e","117","135","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1193","111","204","145"
"Denmark (DK)","02.08.2023 10:00 - 02.08.2023 11:00 (CET/CEST)","348","n/e","n/e","109","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1525","112","170","112"
"Denmark (DK)","02.08.2023 11:00 - 02.08.2023 12:00 (CET/CEST)","305","n/e","n/e","103","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1733","112","122","115"
"Denmark (DK)","02.08.2023 12:00 - 02.08.2023 13:00 (CET/CEST)","353","n/e","n/e","95","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1665","110","213","159"
"Denmark (DK)","02.08.2023 13:00 - 02.08.2023 14:00 (CET/CEST)","299","n/e","n/e","100","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1542","111","250","182"
"Denmark (DK)","02.08.2023 14:00 - 02.08.2023 15:00 (CET/CEST)","283","n/e","n/e","102","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1343","112","198","211"
"Denmark (DK)","02.08.2023 15:00 - 02.08.2023 16:00 (CET/CEST)","263","n/e","n/e","102","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1083","113","209","288"
"Denmark (DK)","02.08.2023 16:00 - 02.08.2023 17:00 (CET/CEST)","157","n/e","n/e","100","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","820","113","278","329"
"Denmark (DK)","02.08.2023 17:00 - 02.08.2023 18:00 (CET/CEST)","146","n/e","n/e","100","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","571","113","550","373"
"Denmark (DK)","02.08.2023 18:00 - 02.08.2023 19:00 (CET/CEST)","214","n/e","n/e","104","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","331","115","674","470"
"Denmark (DK)","02.08.2023 19:00 - 02.08.2023 20:00 (CET/CEST)","267","n/e","n/e","113","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","115","923","474"
"Denmark (DK)","02.08.2023 20:00 - 02.08.2023 21:00 (CET/CEST)","154","n/e","n/e","113","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","115","1174","474"
"Denmark (DK)","02.08.2023 21:00 - 02.08.2023 22:00 (CET/CEST)","207","n/e","n/e","116","133","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","115","1059","450"
"Denmark (DK)","02.08.2023 22:00 - 02.08.2023 23:00 (CET/CEST)","143","n/e","n/e","106","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","115","1108","477"
"Denmark (DK)","02.08.2023 23:00 - 03.08.2023 00:00 (CET/CEST)","121","n/e","n/e","102","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","115","1253","489"
"Denmark (DK)","03.08.2023 00:00 - 03.08.2023 01:00 (CET/CEST)","128","n/e","n/e","100","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","1109","456"
"Denmark (DK)","03.08.2023 01:00 - 03.08.2023 02:00 (CET/CEST)","155","n/e","n/e","101","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","112","929","412"
"Denmark (DK)","03.08.2023 02:00 - 03.08.2023 03:00 (CET/CEST)","195","n/e","n/e","99","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","928","409"
"Denmark (DK)","03.08.2023 03:00 - 03.08.2023 04:00 (CET/CEST)","187","n/e","n/e","99","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","825","463"
"Denmark (DK)","03.08.2023 04:00 - 03.08.2023 05:00 (CET/CEST)","203","n/e","n/e","97","125","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","983","434"
"Denmark (DK)","03.08.2023 05:00 - 03.08.2023 06:00 (CET/CEST)","185","n/e","n/e","99","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","111","947","404"
"Denmark (DK)","03.08.2023 06:00 - 03.08.2023 07:00 (CET/CEST)","175","n/e","n/e","103","129","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","115","758","415"
"Denmark (DK)","03.08.2023 07:00 - 03.08.2023 08:00 (CET/CEST)","238","n/e","n/e","104","129","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","234","112","861","379"
"Denmark (DK)","03.08.2023 08:00 - 03.08.2023 09:00 (CET/CEST)","221","n/e","n/e","102","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","387","110","698","377"
"Denmark (DK)","03.08.2023 09:00 - 03.08.2023 10:00 (CET/CEST)","226","n/e","n/e","103","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","611","110","633","394"
"Denmark (DK)","03.08.2023 10:00 - 03.08.2023 11:00 (CET/CEST)","199","n/e","n/e","94","125","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","879","106","658","411"
"Denmark (DK)","03.08.2023 11:00 - 03.08.2023 12:00 (CET/CEST)","130","n/e","n/e","96","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1112","109","700","416"
"Denmark (DK)","03.08.2023 12:00 - 03.08.2023 13:00 (CET/CEST)","199","n/e","n/e","98","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1288","110","593","469"
"Denmark (DK)","03.08.2023 13:00 - 03.08.2023 14:00 (CET/CEST)","162","n/e","n/e","94","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1314","102","613","486"
"Denmark (DK)","03.08.2023 14:00 - 03.08.2023 15:00 (CET/CEST)","125","n/e","n/e","102","133","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1241","109","687","517"
"Denmark (DK)","03.08.2023 15:00 - 03.08.2023 16:00 (CET/CEST)","123","n/e","n/e","104","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1472","110","618","547"
"Denmark (DK)","03.08.2023 16:00 - 03.08.2023 17:00 (CET/CEST)","162","n/e","n/e","99","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1213","105","883","569"
"Denmark (DK)","03.08.2023 17:00 - 03.08.2023 18:00 (CET/CEST)","206","n/e","n/e","109","143","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1026","112","944","632"
"Denmark (DK)","03.08.2023 18:00 - 03.08.2023 19:00 (CET/CEST)","191","n/e","n/e","116","145","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","740","113","931","727"
"Denmark (DK)","03.08.2023 19:00 - 03.08.2023 20:00 (CET/CEST)","179","n/e","n/e","118","148","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","326","111","898","846"
"Denmark (DK)","03.08.2023 20:00 - 03.08.2023 21:00 (CET/CEST)","191","n/e","n/e","118","146","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","108","109","819","797"
"Denmark (DK)","03.08.2023 21:00 - 03.08.2023 22:00 (CET/CEST)","200","n/e","n/e","115","143","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","111","853","746"
"Denmark (DK)","03.08.2023 22:00 - 03.08.2023 23:00 (CET/CEST)","206","n/e","n/e","111","140","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","108","819","809"
"Denmark (DK)","03.08.2023 23:00 - 04.08.2023 00:00 (CET/CEST)","150","n/e","n/e","103","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","107","908","957"
"Denmark (DK)","04.08.2023 00:00 - 04.08.2023 01:00 (CET/CEST)","177","n/e","n/e","99","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","108","875","1082"
"Denmark (DK)","04.08.2023 01:00 - 04.08.2023 02:00 (CET/CEST)","140","n/e","n/e","97","127","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","108","1018","1187"
"Denmark (DK)","04.08.2023 02:00 - 04.08.2023 03:00 (CET/CEST)","158","n/e","n/e","96","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","108","1170","1256"
"Denmark (DK)","04.08.2023 03:00 - 04.08.2023 04:00 (CET/CEST)","135","n/e","n/e","97","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","109","1227","1308"
"Denmark (DK)","04.08.2023 04:00 - 04.08.2023 05:00 (CET/CEST)","186","n/e","n/e","98","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","107","1238","1267"
"Denmark (DK)","04.08.2023 05:00 - 04.08.2023 06:00 (CET/CEST)","121","n/e","n/e","98","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","108","1361","1200"
"Denmark (DK)","04.08.2023 06:00 - 04.08.2023 07:00 (CET/CEST)","196","n/e","n/e","113","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87","112","1110","1184"
"Denmark (DK)","04.08.2023 07:00 - 04.08.2023 08:00 (CET/CEST)","136","n/e","n/e","116","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","317","113","1062","1299"
"Denmark (DK)","04.08.2023 08:00 - 04.08.2023 09:00 (CET/CEST)","168","n/e","n/e","108","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","562","100","1265","1581"
"Denmark (DK)","04.08.2023 09:00 - 04.08.2023 10:00 (CET/CEST)","111","n/e","n/e","106","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","760","106","1242","1866"
"Denmark (DK)","04.08.2023 10:00 - 04.08.2023 11:00 (CET/CEST)","170","n/e","n/e","106","135","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1014","111","1192","2041"
"Denmark (DK)","04.08.2023 11:00 - 04.08.2023 12:00 (CET/CEST)","164","n/e","n/e","104","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1200","110","1220","2152"
"Denmark (DK)","04.08.2023 12:00 - 04.08.2023 13:00 (CET/CEST)","92","n/e","n/e","103","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1358","112","1249","2209"
"Denmark (DK)","04.08.2023 13:00 - 04.08.2023 14:00 (CET/CEST)","207","n/e","n/e","104","135","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1537","112","1148","2235"
"Denmark (DK)","04.08.2023 14:00 - 04.08.2023 15:00 (CET/CEST)","124","n/e","n/e","101","133","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1584","112","1169","2335"
"Denmark (DK)","04.08.2023 15:00 - 04.08.2023 16:00 (CET/CEST)","114","n/e","n/e","99","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1521","112","1177","2550"
"Denmark (DK)","04.08.2023 16:00 - 04.08.2023 17:00 (CET/CEST)","150","n/e","n/e","100","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1313","111","1414","2648"
"Denmark (DK)","04.08.2023 17:00 - 04.08.2023 18:00 (CET/CEST)","163","n/e","n/e","100","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","948","111","1545","2492"
"Denmark (DK)","04.08.2023 18:00 - 04.08.2023 19:00 (CET/CEST)","197","n/e","n/e","102","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","538","113","1530","2231"
"Denmark (DK)","04.08.2023 19:00 - 04.08.2023 20:00 (CET/CEST)","223","n/e","n/e","99","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","278","114","1376","1951"
"Denmark (DK)","04.08.2023 20:00 - 04.08.2023 21:00 (CET/CEST)","293","n/e","n/e","105","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","113","1389","1607"
"Denmark (DK)","04.08.2023 21:00 - 04.08.2023 22:00 (CET/CEST)","356","n/e","n/e","253","197","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","118","1223","1319"
"Denmark (DK)","04.08.2023 22:00 - 04.08.2023 23:00 (CET/CEST)","320","n/e","n/e","274","199","106","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","1127","1299"
"Denmark (DK)","04.08.2023 23:00 - 05.08.2023 00:00 (CET/CEST)","217","n/e","n/e","125","137","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","112","1101","1386"
"Denmark (DK)","05.08.2023 00:00 - 05.08.2023 01:00 (CET/CEST)","182","n/e","n/e","99","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","113","995","1475"
